iso3,city,year,pm25_concentration
USA,Macon GA/USA,2010.0,12.6
USA,Macon GA/USA,2011.0,12.6
USA,Macon GA/USA,2012.0,10.15
USA,Macon GA/USA,2013.0,9.1
USA,Macon GA/USA,2014.0,10.05
USA,Macon GA/USA,2015.0,8.5
USA,Macon GA/USA,2016.0,8.1
USA,Macon GA/USA,2017.0,8.65
USA,Macon GA/USA,2018.0,8.1
USA,Macon GA/USA,2019.0,8.65
USA,Madera CA/USA,2010.0,
USA,Madera CA/USA,2011.0,20.4
USA,Madera CA/USA,2012.0,16.0
USA,Madera CA/USA,2013.0,17.8
USA,Madera CA/USA,2014.0,14.0
USA,Madera CA/USA,2015.0,13.8
USA,Madera CA/USA,2016.0,12.0
USA,Madera CA/USA,2017.0,12.5
USA,Madera CA/USA,2018.0,14.0
USA,Madera CA/USA,2019.0,9.7
USA,Madison WI/USA,2010.0,10.1
USA,Madison WI/USA,2011.0,10.35
USA,Madison WI/USA,2012.0,9.4
USA,Madison WI/USA,2013.0,8.8
USA,Madison WI/USA,2014.0,8.95
USA,Madison WI/USA,2015.0,8.55
USA,Madison WI/USA,2016.0,7.75
USA,Madison WI/USA,2017.0,7.55
USA,Madison WI/USA,2018.0,8.6
USA,Madison WI/USA,2019.0,8.3
ESP,Madrid/ESP,2010.0,12.32
ESP,Madrid/ESP,2013.0,9.802
ESP,Madrid/ESP,2014.0,24.056
ESP,Madrid/ESP,2015.0,11.621
ESP,Madrid/ESP,2016.0,10.267
ESP,Madrid/ESP,2017.0,10.453
ESP,Madrid/ESP,2018.0,10.417
ESP,Madrid/ESP,2019.0,10.393
CHE,Magadino/CHE,2010.0,
CHE,Magadino/CHE,2011.0,16.1
CHE,Magadino/CHE,2012.0,15.3
CHE,Magadino/CHE,2013.0,14.4
CHE,Magadino/CHE,2014.0,10.2
CHE,Magadino/CHE,2015.0,12.7
CHE,Magadino/CHE,2016.0,12.1
CHE,Magadino/CHE,2017.0,14.8
CHE,Magadino/CHE,2018.0,11.0
CHE,Magadino/CHE,2019.0,9.9
DEU,Magdeburg/DEU,2010.0,21.398
DEU,Magdeburg/DEU,2013.0,15.442
DEU,Magdeburg/DEU,2014.0,17.201
DEU,Magdeburg/DEU,2015.0,13.699
DEU,Magdeburg/DEU,2016.0,13.725
DEU,Magdeburg/DEU,2017.0,13.623
DEU,Magdeburg/DEU,2018.0,13.793
DEU,Magdeburg/DEU,2019.0,10.639
ITA,Magione/ITA,2013.0,14.188
ITA,Magione/ITA,2014.0,13.645
ITA,Magione/ITA,2015.0,15.742
ITA,Magione/ITA,2016.0,13.576
ITA,Magione/ITA,2017.0,11.997
ITA,Magione/ITA,2018.0,12.212
ITA,Magione/ITA,2019.0,10.889
DEU,Mainz/DEU,2010.0,16.592
DEU,Mainz/DEU,2013.0,14.525
DEU,Mainz/DEU,2014.0,13.281
DEU,Mainz/DEU,2015.0,13.522
DEU,Mainz/DEU,2016.0,12.569
DEU,Mainz/DEU,2017.0,12.61
DEU,Mainz/DEU,2018.0,12.169
DEU,Mainz/DEU,2019.0,11.308
SWE,Malmo/SWE,2010.0,13.575
SWE,Malmo/SWE,2013.0,10.372
SWE,Malmo/SWE,2014.0,11.686
SWE,Malmo/SWE,2015.0,11.23
SWE,Malmo/SWE,2016.0,10.455
SWE,Malmo/SWE,2017.0,9.661
SWE,Malmo/SWE,2018.0,11.171
SWE,Malmo/SWE,2019.0,9.802
USA,Manchester Nashua NH/USA,2010.0,
USA,Manchester Nashua NH/USA,2011.0,5.0
USA,Manchester Nashua NH/USA,2012.0,4.2
USA,Manchester Nashua NH/USA,2013.0,6.2
USA,Manchester Nashua NH/USA,2014.0,5.9
USA,Manchester Nashua NH/USA,2015.0,6.7
USA,Manchester Nashua NH/USA,2016.0,4.2
USA,Manchester Nashua NH/USA,2017.0,2.9
USA,Manchester Nashua NH/USA,2018.0,3.2
USA,Manchester Nashua NH/USA,2019.0,3.0
DEU,Mannheim/DEU,2010.0,18.021
DEU,Mannheim/DEU,2013.0,15.321
DEU,Mannheim/DEU,2014.0,14.357
DEU,Mannheim/DEU,2015.0,13.959
DEU,Mannheim/DEU,2016.0,12.63
DEU,Mannheim/DEU,2017.0,12.976
DEU,Mannheim/DEU,2018.0,12.596
DEU,Mannheim/DEU,2019.0,11.56
ITA,Mantova/ITA,2010.0,
ITA,Mantova/ITA,2013.0,27.775
ITA,Mantova/ITA,2014.0,23.814
ITA,Mantova/ITA,2015.0,27.226
ITA,Mantova/ITA,2016.0,23.964
ITA,Mantova/ITA,2017.0,27.932
ITA,Mantova/ITA,2018.0,21.909
ITA,Mantova/ITA,2019.0,20.539
DEU,Marburg/DEU,2010.0,19.664
DEU,Marburg/DEU,2013.0,15.919
DEU,Marburg/DEU,2014.0,15.411
DEU,Marburg/DEU,2015.0,15.003
DEU,Marburg/DEU,2016.0,13.736
DEU,Marburg/DEU,2017.0,13.322
DEU,Marburg/DEU,2018.0,13.611
DEU,Marburg/DEU,2019.0,10.87
SVN,Maribor/SVN,2010.0,22.611
SVN,Maribor/SVN,2013.0,20.598
SVN,Maribor/SVN,2014.0,18.149
SVN,Maribor/SVN,2015.0,20.33
SVN,Maribor/SVN,2016.0,20.37
SVN,Maribor/SVN,2017.0,19.122
SVN,Maribor/SVN,2018.0,16.94
SVN,Maribor/SVN,2019.0,12.87
FRA,Mars La Tour/FRA,2013.0,15.631
FRA,Mars La Tour/FRA,2014.0,15.026
FRA,Mars La Tour/FRA,2015.0,12.595
FRA,Mars La Tour/FRA,2016.0,10.173
FRA,Mars La Tour/FRA,2017.0,10.464
FRA,Mars La Tour/FRA,2018.0,11.076
FRA,Mars La Tour/FRA,2019.0,9.526
DEU,Marsberg/DEU,2013.0,12.761
DEU,Marsberg/DEU,2014.0,11.077
DEU,Marsberg/DEU,2015.0,11.416
DEU,Marsberg/DEU,2016.0,10.392
DEU,Marsberg/DEU,2017.0,10.621
DEU,Marsberg/DEU,2018.0,11.358
DEU,Marsberg/DEU,2019.0,8.694
FRA,Marseille/FRA,2010.0,18.058
FRA,Marseille/FRA,2013.0,15.372
FRA,Marseille/FRA,2014.0,16.369
FRA,Marseille/FRA,2015.0,15.984
FRA,Marseille/FRA,2016.0,16.303
FRA,Marseille/FRA,2017.0,14.664
FRA,Marseille/FRA,2018.0,12.489
FRA,Marseille/FRA,2019.0,11.099
USA,Marshall MN/USA,2010.0,
USA,Marshall MN/USA,2011.0,6.7
USA,Marshall MN/USA,2012.0,7.3
USA,Marshall MN/USA,2013.0,7.3
USA,Marshall MN/USA,2014.0,5.9
USA,Marshall MN/USA,2015.0,5.6
USA,Marshall MN/USA,2016.0,4.4
USA,Marshall MN/USA,2017.0,5.0
USA,Marshall MN/USA,2018.0,6.1
USA,Marshall MN/USA,2019.0,5.9
USA,Marshall TX/USA,2010.0,10.4
USA,Marshall TX/USA,2011.0,11.9
USA,Marshall TX/USA,2012.0,10.4
USA,Marshall TX/USA,2013.0,9.4
USA,Marshall TX/USA,2014.0,8.9
USA,Marshall TX/USA,2015.0,8.8
USA,Marshall TX/USA,2016.0,8.7
USA,Marshall TX/USA,2017.0,8.5
USA,Marshall TX/USA,2018.0,8.4
USA,Marshall TX/USA,2019.0,8.4
SVK,Martin/SVK,2010.0,25.076
SVK,Martin/SVK,2013.0,17.129
SVK,Martin/SVK,2014.0,16.645
SVK,Martin/SVK,2015.0,17.417
SVK,Martin/SVK,2016.0,15.993
SVK,Martin/SVK,2017.0,22.05
SVK,Martin/SVK,2018.0,17.631
SVK,Martin/SVK,2019.0,15.003
USA,McAlester OK/USA,2010.0,9.8
USA,McAlester OK/USA,2011.0,10.6
USA,McAlester OK/USA,2012.0,10.5
USA,McAlester OK/USA,2013.0,9.8
USA,McAlester OK/USA,2014.0,8.9
USA,McAlester OK/USA,2015.0,7.8
USA,McAlester OK/USA,2016.0,7.6
USA,McAlester OK/USA,2017.0,7.9
USA,McAlester OK/USA,2018.0,8.6
USA,McAlester OK/USA,2019.0,8.1
COL,Medellin/COL,2010.0,32.333
COL,Medellin/COL,2011.0,25.0
COL,Medellin/COL,2012.0,25.4
COL,Medellin/COL,2013.0,26.6
COL,Medellin/COL,2014.0,26.867
COL,Medellin/COL,2015.0,32.733
COL,Medellin/COL,2018.0,20.472
COL,Medellin/COL,2019.0,21.368
GBR,Medway/GBR,2013.0,14.892
GBR,Medway/GBR,2014.0,14.239
GBR,Medway/GBR,2015.0,10.274
GBR,Medway/GBR,2016.0,11.413
GBR,Medway/GBR,2017.0,11.907
GBR,Medway/GBR,2018.0,12.639
GBR,Medway/GBR,2019.0,12.37
FRA,Melun/FRA,2010.0,
FRA,Melun/FRA,2013.0,20.48
FRA,Melun/FRA,2014.0,16.769
FRA,Melun/FRA,2015.0,17.141
FRA,Melun/FRA,2016.0,15.749
FRA,Melun/FRA,2017.0,12.894
FRA,Melun/FRA,2018.0,14.117
FRA,Melun/FRA,2019.0,13.632
BEL,Membach/BEL,2013.0,12.411
BEL,Membach/BEL,2014.0,10.16
BEL,Membach/BEL,2015.0,9.427
BEL,Membach/BEL,2016.0,8.511
BEL,Membach/BEL,2017.0,8.099
BEL,Membach/BEL,2018.0,8.251
BEL,Membach/BEL,2019.0,6.844
USA,Memphis TN MS AR/USA,2010.0,11.8
USA,Memphis TN MS AR/USA,2011.0,11.7
USA,Memphis TN MS AR/USA,2012.0,10.0
USA,Memphis TN MS AR/USA,2013.0,10.0
USA,Memphis TN MS AR/USA,2014.0,9.3
USA,Memphis TN MS AR/USA,2015.0,8.7
USA,Memphis TN MS AR/USA,2016.0,8.4
USA,Memphis TN MS AR/USA,2017.0,8.0
USA,Memphis TN MS AR/USA,2018.0,8.8
USA,Memphis TN MS AR/USA,2019.0,8.3
USA,Merced CA/USA,2010.0,13.75
USA,Merced CA/USA,2011.0,13.0
USA,Merced CA/USA,2012.0,10.25
USA,Merced CA/USA,2013.0,13.4
USA,Merced CA/USA,2014.0,11.0
USA,Merced CA/USA,2015.0,12.65
USA,Merced CA/USA,2016.0,11.55
USA,Merced CA/USA,2017.0,12.95
USA,Merced CA/USA,2018.0,14.65
USA,Merced CA/USA,2019.0,9.35
FRA,Metz/FRA,2010.0,18.983
FRA,Metz/FRA,2013.0,18.224
FRA,Metz/FRA,2014.0,16.717
FRA,Metz/FRA,2015.0,15.01
FRA,Metz/FRA,2016.0,12.987
FRA,Metz/FRA,2017.0,10.262
FRA,Metz/FRA,2018.0,12.46
FRA,Metz/FRA,2019.0,10.3
MEX,Mexico/MEX,2010.0,23.601
MEX,Mexico/MEX,2011.0,26.678
MEX,Mexico/MEX,2012.0,23.436
MEX,Mexico/MEX,2013.0,26.169
MEX,Mexico/MEX,2014.0,21.092
MEX,Mexico/MEX,2015.0,23.063
MEX,Mexico/MEX,2016.0,21.732
MEX,Mexico/MEX,2018.0,22.0
USA,Miami Fort Lauderdale West Palm Beach FL/USA,2010.0,6.875
USA,Miami Fort Lauderdale West Palm Beach FL/USA,2011.0,
USA,Miami Fort Lauderdale West Palm Beach FL/USA,2012.0,7.1
USA,Miami Fort Lauderdale West Palm Beach FL/USA,2013.0,5.825
USA,Miami Fort Lauderdale West Palm Beach FL/USA,2014.0,6.175
USA,Miami Fort Lauderdale West Palm Beach FL/USA,2015.0,5.875
USA,Miami Fort Lauderdale West Palm Beach FL/USA,2016.0,6.9
USA,Miami Fort Lauderdale West Palm Beach FL/USA,2017.0,7.2
USA,Miami Fort Lauderdale West Palm Beach FL/USA,2018.0,7.075
USA,Miami Fort Lauderdale West Palm Beach FL/USA,2019.0,6.65
USA,Michigan City La Porte IN/USA,2010.0,10.7
USA,Michigan City La Porte IN/USA,2011.0,9.8
USA,Michigan City La Porte IN/USA,2012.0,9.7
USA,Michigan City La Porte IN/USA,2013.0,9.3
USA,Michigan City La Porte IN/USA,2014.0,10.0
USA,Michigan City La Porte IN/USA,2015.0,9.1
USA,Michigan City La Porte IN/USA,2016.0,7.7
USA,Michigan City La Porte IN/USA,2017.0,7.4
USA,Michigan City La Porte IN/USA,2018.0,7.4
USA,Michigan City La Porte IN/USA,2019.0,7.9
NLD,Middenmeer/NLD,2013.0,10.308
NLD,Middenmeer/NLD,2014.0,11.589
NLD,Middenmeer/NLD,2015.0,8.978
NLD,Middenmeer/NLD,2016.0,8.612
NLD,Middenmeer/NLD,2017.0,8.946
NLD,Middenmeer/NLD,2018.0,10.268
NLD,Middenmeer/NLD,2019.0,8.516
USA,Middlesborough KY/USA,2010.0,12.9
USA,Middlesborough KY/USA,2011.0,10.6
USA,Middlesborough KY/USA,2012.0,10.3
USA,Middlesborough KY/USA,2013.0,9.1
USA,Middlesborough KY/USA,2014.0,9.0
USA,Middlesborough KY/USA,2015.0,8.7
USA,Middlesborough KY/USA,2016.0,10.1
USA,Middlesborough KY/USA,2017.0,7.6
USA,Middlesborough KY/USA,2018.0,7.6
USA,Middlesborough KY/USA,2019.0,7.3
GBR,Middlesbrough/GBR,2010.0,9.431
GBR,Middlesbrough/GBR,2013.0,10.958
GBR,Middlesbrough/GBR,2014.0,12.937
GBR,Middlesbrough/GBR,2015.0,10.591
GBR,Middlesbrough/GBR,2016.0,10.178
GBR,Middlesbrough/GBR,2017.0,7.458
GBR,Middlesbrough/GBR,2018.0,8.896
GBR,Middlesbrough/GBR,2019.0,10.259
ITA,Migliaro/ITA,2013.0,12.791
ITA,Migliaro/ITA,2014.0,17.853
ITA,Migliaro/ITA,2015.0,20.56
ITA,Migliaro/ITA,2016.0,18.25
ITA,Migliaro/ITA,2017.0,21.811
ITA,Migliaro/ITA,2018.0,18.394
ITA,Migliaro/ITA,2019.0,18.071
ITA,Milano/ITA,2010.0,25.128
ITA,Milano/ITA,2013.0,29.016
ITA,Milano/ITA,2014.0,24.757
ITA,Milano/ITA,2015.0,28.143
ITA,Milano/ITA,2016.0,26.021
ITA,Milano/ITA,2017.0,27.532
ITA,Milano/ITA,2018.0,22.12
ITA,Milano/ITA,2019.0,19.91
USA,Milwaukee Waukesha West Allis WI/USA,2010.0,10.575
USA,Milwaukee Waukesha West Allis WI/USA,2011.0,10.575
USA,Milwaukee Waukesha West Allis WI/USA,2012.0,10.0
USA,Milwaukee Waukesha West Allis WI/USA,2013.0,8.6
USA,Milwaukee Waukesha West Allis WI/USA,2014.0,9.125
USA,Milwaukee Waukesha West Allis WI/USA,2015.0,9.067
USA,Milwaukee Waukesha West Allis WI/USA,2016.0,8.033
USA,Milwaukee Waukesha West Allis WI/USA,2017.0,6.925
USA,Milwaukee Waukesha West Allis WI/USA,2018.0,7.95
USA,Milwaukee Waukesha West Allis WI/USA,2019.0,8.075
USA,Minneapolis St Paul Bloomington MN WI/USA,2010.0,9.143
USA,Minneapolis St Paul Bloomington MN WI/USA,2011.0,8.929
USA,Minneapolis St Paul Bloomington MN WI/USA,2012.0,8.771
USA,Minneapolis St Paul Bloomington MN WI/USA,2013.0,8.229
USA,Minneapolis St Paul Bloomington MN WI/USA,2014.0,7.843
USA,Minneapolis St Paul Bloomington MN WI/USA,2015.0,6.871
USA,Minneapolis St Paul Bloomington MN WI/USA,2016.0,6.7
USA,Minneapolis St Paul Bloomington MN WI/USA,2017.0,7.143
USA,Minneapolis St Paul Bloomington MN WI/USA,2018.0,8.117
USA,Minneapolis St Paul Bloomington MN WI/USA,2019.0,7.229
FRA,Mire/FRA,2013.0,14.015
FRA,Mire/FRA,2014.0,11.503
FRA,Mire/FRA,2015.0,10.292
FRA,Mire/FRA,2016.0,10.723
FRA,Mire/FRA,2017.0,10.262
FRA,Mire/FRA,2018.0,9.956
FRA,Mire/FRA,2019.0,9.307
USA,Missoula MT/USA,2010.0,8.35
USA,Missoula MT/USA,2011.0,9.55
USA,Missoula MT/USA,2012.0,11.5
USA,Missoula MT/USA,2013.0,9.05
USA,Missoula MT/USA,2014.0,8.1
USA,Missoula MT/USA,2015.0,11.55
USA,Missoula MT/USA,2016.0,8.05
USA,Missoula MT/USA,2017.0,12.95
USA,Missoula MT/USA,2018.0,8.65
USA,Missoula MT/USA,2019.0,7.85
USA,Mobile AL/USA,2010.0,9.8
USA,Mobile AL/USA,2011.0,10.0
USA,Mobile AL/USA,2012.0,8.8
USA,Mobile AL/USA,2013.0,8.3
USA,Mobile AL/USA,2014.0,9.0
USA,Mobile AL/USA,2015.0,8.4
USA,Mobile AL/USA,2016.0,8.1
USA,Mobile AL/USA,2017.0,8.0
USA,Mobile AL/USA,2018.0,8.1
USA,Mobile AL/USA,2019.0,8.3
ITA,Modena/ITA,2010.0,21.482
ITA,Modena/ITA,2013.0,18.493
ITA,Modena/ITA,2014.0,15.462
ITA,Modena/ITA,2015.0,22.16
ITA,Modena/ITA,2016.0,17.236
ITA,Modena/ITA,2017.0,21.564
ITA,Modena/ITA,2018.0,17.776
ITA,Modena/ITA,2019.0,18.061
USA,Modesto CA/USA,2010.0,12.4
USA,Modesto CA/USA,2011.0,15.9
USA,Modesto CA/USA,2012.0,13.35
USA,Modesto CA/USA,2013.0,14.65
USA,Modesto CA/USA,2014.0,11.85
USA,Modesto CA/USA,2015.0,11.65
USA,Modesto CA/USA,2016.0,11.85
USA,Modesto CA/USA,2017.0,12.8
USA,Modesto CA/USA,2018.0,16.2
USA,Modesto CA/USA,2019.0,9.15
ITA,Moggio/ITA,2010.0,
ITA,Moggio/ITA,2013.0,13.396
ITA,Moggio/ITA,2014.0,11.439
ITA,Moggio/ITA,2015.0,12.047
ITA,Moggio/ITA,2016.0,12.048
ITA,Moggio/ITA,2017.0,12.9
ITA,Moggio/ITA,2018.0,12.181
ITA,Moggio/ITA,2019.0,9.934
SVK,Moldava Nad Bodvou/SVK,2013.0,25.23
SVK,Moldava Nad Bodvou/SVK,2014.0,24.91
SVK,Moldava Nad Bodvou/SVK,2015.0,20.331
SVK,Moldava Nad Bodvou/SVK,2016.0,20.586
SVK,Moldava Nad Bodvou/SVK,2017.0,25.249
SVK,Moldava Nad Bodvou/SVK,2018.0,24.24
SVK,Moldava Nad Bodvou/SVK,2019.0,20.967
DEU,Monchengladbach/DEU,2010.0,17.885
DEU,Monchengladbach/DEU,2013.0,17.033
DEU,Monchengladbach/DEU,2014.0,15.172
DEU,Monchengladbach/DEU,2015.0,13.731
DEU,Monchengladbach/DEU,2016.0,13.205
DEU,Monchengladbach/DEU,2017.0,13.72
DEU,Monchengladbach/DEU,2018.0,12.179
DEU,Monchengladbach/DEU,2019.0,10.669
ESP,Monfero/ESP,2013.0,7.317
ESP,Monfero/ESP,2014.0,7.924
ESP,Monfero/ESP,2015.0,8.301
ESP,Monfero/ESP,2016.0,7.623
ESP,Monfero/ESP,2017.0,9.825
ESP,Monfero/ESP,2018.0,9.416
ESP,Monfero/ESP,2019.0,8.594
ITA,Monopoli/ITA,2010.0,
ITA,Monopoli/ITA,2013.0,13.05
ITA,Monopoli/ITA,2014.0,11.762
ITA,Monopoli/ITA,2015.0,14.046
ITA,Monopoli/ITA,2016.0,11.069
ITA,Monopoli/ITA,2017.0,11.613
ITA,Monopoli/ITA,2018.0,11.696
ITA,Monopoli/ITA,2019.0,11.159
USA,Monroe LA/USA,2010.0,9.5
USA,Monroe LA/USA,2011.0,9.4
USA,Monroe LA/USA,2012.0,9.2
USA,Monroe LA/USA,2013.0,8.1
USA,Monroe LA/USA,2014.0,7.7
USA,Monroe LA/USA,2015.0,7.9
USA,Monroe LA/USA,2016.0,8.5
USA,Monroe LA/USA,2017.0,7.8
USA,Monroe LA/USA,2018.0,7.9
USA,Monroe LA/USA,2019.0,7.2
BEL,Mons/BEL,2010.0,14.807
BEL,Mons/BEL,2013.0,15.587
BEL,Mons/BEL,2014.0,10.505
BEL,Mons/BEL,2015.0,12.552
BEL,Mons/BEL,2016.0,12.544
BEL,Mons/BEL,2017.0,11.578
BEL,Mons/BEL,2018.0,10.835
BEL,Mons/BEL,2019.0,10.51
ITA,Monserrato/ITA,2013.0,13.115
ITA,Monserrato/ITA,2014.0,13.16
ITA,Monserrato/ITA,2015.0,11.98
ITA,Monserrato/ITA,2016.0,9.519
ITA,Monserrato/ITA,2017.0,15.067
ITA,Monserrato/ITA,2018.0,11.434
ITA,Monserrato/ITA,2019.0,9.801
FRA,Montbeliard/FRA,2010.0,21.991
FRA,Montbeliard/FRA,2013.0,20.206
FRA,Montbeliard/FRA,2014.0,13.093
FRA,Montbeliard/FRA,2015.0,13.623
FRA,Montbeliard/FRA,2016.0,13.392
FRA,Montbeliard/FRA,2017.0,10.742
FRA,Montbeliard/FRA,2018.0,11.178
FRA,Montbeliard/FRA,2019.0,10.662
USA,Montgomery AL/USA,2010.0,12.1
USA,Montgomery AL/USA,2011.0,11.3
USA,Montgomery AL/USA,2012.0,10.7
USA,Montgomery AL/USA,2013.0,9.3
USA,Montgomery AL/USA,2014.0,9.6
USA,Montgomery AL/USA,2015.0,8.9
USA,Montgomery AL/USA,2016.0,8.5
USA,Montgomery AL/USA,2017.0,8.9
USA,Montgomery AL/USA,2018.0,8.4
USA,Montgomery AL/USA,2019.0,9.0
FRA,Montpellier/FRA,2010.0,13.966
FRA,Montpellier/FRA,2013.0,14.203
FRA,Montpellier/FRA,2014.0,15.764
FRA,Montpellier/FRA,2015.0,15.393
FRA,Montpellier/FRA,2016.0,15.459
FRA,Montpellier/FRA,2017.0,13.428
FRA,Montpellier/FRA,2018.0,10.365
FRA,Montpellier/FRA,2019.0,8.177
USA,Morgantown  WV/USA,2010.0,11.3
USA,Morgantown  WV/USA,2011.0,10.6
USA,Morgantown  WV/USA,2012.0,8.9
USA,Morgantown  WV/USA,2013.0,8.9
USA,Morgantown  WV/USA,2014.0,8.6
USA,Morgantown  WV/USA,2015.0,8.2
USA,Morgantown  WV/USA,2016.0,7.4
USA,Morgantown  WV/USA,2017.0,7.3
USA,Morgantown  WV/USA,2018.0,6.9
USA,Morgantown  WV/USA,2019.0,7.2
CZE,Most/CZE,2010.0,
CZE,Most/CZE,2013.0,21.763
CZE,Most/CZE,2014.0,22.429
CZE,Most/CZE,2015.0,18.667
CZE,Most/CZE,2016.0,18.437
CZE,Most/CZE,2017.0,18.317
CZE,Most/CZE,2018.0,21.652
CZE,Most/CZE,2019.0,15.136
MLT,Msida/MLT,2010.0,20.02
MLT,Msida/MLT,2013.0,17.772
MLT,Msida/MLT,2014.0,15.548
MLT,Msida/MLT,2015.0,16.568
MLT,Msida/MLT,2016.0,15.28
MLT,Msida/MLT,2017.0,13.935
MLT,Msida/MLT,2018.0,14.43
MLT,Msida/MLT,2019.0,14.027
FRA,Mulhouse/FRA,2010.0,20.815
FRA,Mulhouse/FRA,2013.0,13.365
FRA,Mulhouse/FRA,2014.0,11.979
FRA,Mulhouse/FRA,2015.0,14.391
FRA,Mulhouse/FRA,2016.0,13.1
FRA,Mulhouse/FRA,2017.0,14.171
FRA,Mulhouse/FRA,2018.0,12.844
FRA,Mulhouse/FRA,2019.0,12.04
IND,Mumbai/IND,2010.0,45.2
IND,Mumbai/IND,2011.0,
IND,Mumbai/IND,2012.0,46.59
IND,Mumbai/IND,2013.0,39.25
IND,Mumbai/IND,2014.0,59.325
IND,Mumbai/IND,2015.0,64.249
IND,Mumbai/IND,2016.0,61.18
IND,Mumbai/IND,2017.0,46.845
IND,Mumbai/IND,2018.0,75.447
IND,Mumbai/IND,2019.0,43.439
DEU,Munchen/DEU,2010.0,18.502
DEU,Munchen/DEU,2013.0,15.809
DEU,Munchen/DEU,2014.0,13.581
DEU,Munchen/DEU,2015.0,13.448
DEU,Munchen/DEU,2016.0,12.309
DEU,Munchen/DEU,2017.0,13.917
DEU,Munchen/DEU,2018.0,13.514
DEU,Munchen/DEU,2019.0,10.725
USA,Muncie IN/USA,2010.0,12.8
USA,Muncie IN/USA,2011.0,11.1
USA,Muncie IN/USA,2012.0,9.9
USA,Muncie IN/USA,2013.0,9.8
USA,Muncie IN/USA,2014.0,10.3
USA,Muncie IN/USA,2015.0,9.0
USA,Muncie IN/USA,2016.0,7.7
USA,Muncie IN/USA,2017.0,7.7
USA,Muncie IN/USA,2018.0,8.3
USA,Muncie IN/USA,2019.0,8.3
DEU,Munster/DEU,2010.0,
DEU,Munster/DEU,2013.0,16.935
DEU,Munster/DEU,2014.0,15.746
DEU,Munster/DEU,2015.0,13.557
DEU,Munster/DEU,2016.0,13.613
DEU,Munster/DEU,2017.0,13.081
DEU,Munster/DEU,2018.0,13.605
DEU,Munster/DEU,2019.0,10.978
DEU,Munstertal Schwarzwald/DEU,2010.0,
DEU,Munstertal Schwarzwald/DEU,2013.0,6.379
DEU,Munstertal Schwarzwald/DEU,2014.0,5.765
DEU,Munstertal Schwarzwald/DEU,2015.0,6.112
DEU,Munstertal Schwarzwald/DEU,2016.0,5.186
DEU,Munstertal Schwarzwald/DEU,2017.0,4.868
DEU,Munstertal Schwarzwald/DEU,2018.0,5.84
DEU,Munstertal Schwarzwald/DEU,2019.0,4.59
USA,Muscatine IA/USA,2010.0,12.95
USA,Muscatine IA/USA,2011.0,11.8
USA,Muscatine IA/USA,2012.0,10.633
USA,Muscatine IA/USA,2013.0,10.7
USA,Muscatine IA/USA,2014.0,10.5
USA,Muscatine IA/USA,2015.0,8.7
USA,Muscatine IA/USA,2016.0,7.767
USA,Muscatine IA/USA,2017.0,7.667
USA,Muscatine IA/USA,2018.0,8.5
USA,Muscatine IA/USA,2019.0,7.9
POL,Mysliborz/POL,2010.0,28.771
POL,Mysliborz/POL,2013.0,18.648
POL,Mysliborz/POL,2014.0,24.145
POL,Mysliborz/POL,2015.0,20.107
POL,Mysliborz/POL,2016.0,21.275
POL,Mysliborz/POL,2017.0,20.448
POL,Mysliborz/POL,2018.0,21.945
POL,Mysliborz/POL,2019.0,17.334
CHN,Nanchang/CHN,2013.0,69.0
CHN,Nanchang/CHN,2014.0,48.737
CHN,Nanchang/CHN,2015.0,41.449
CHN,Nanchang/CHN,2016.0,42.164
CHN,Nanchang/CHN,2017.0,44.889
CHN,Nanchang/CHN,2018.0,28.545
CHN,Nanchang/CHN,2019.0,39.132
FRA,Nancy/FRA,2010.0,17.603
FRA,Nancy/FRA,2013.0,14.705
FRA,Nancy/FRA,2014.0,13.307
FRA,Nancy/FRA,2015.0,13.708
FRA,Nancy/FRA,2016.0,12.507
FRA,Nancy/FRA,2017.0,10.826
FRA,Nancy/FRA,2018.0,10.791
FRA,Nancy/FRA,2019.0,9.458
CHN,Nanjing/CHN,2013.0,77.5
CHN,Nanjing/CHN,2014.0,72.411
CHN,Nanjing/CHN,2015.0,57.217
CHN,Nanjing/CHN,2016.0,48.134
CHN,Nanjing/CHN,2017.0,42.778
CHN,Nanjing/CHN,2018.0,44.082
CHN,Nanjing/CHN,2019.0,39.694
FRA,Nantes/FRA,2010.0,18.525
FRA,Nantes/FRA,2013.0,16.183
FRA,Nantes/FRA,2014.0,12.752
FRA,Nantes/FRA,2015.0,13.352
FRA,Nantes/FRA,2016.0,13.078
FRA,Nantes/FRA,2017.0,11.559
FRA,Nantes/FRA,2018.0,10.124
FRA,Nantes/FRA,2019.0,10.105
ITA,Napoli/ITA,2010.0,
ITA,Napoli/ITA,2013.0,19.986
ITA,Napoli/ITA,2014.0,14.403
ITA,Napoli/ITA,2015.0,19.203
ITA,Napoli/ITA,2016.0,19.28
ITA,Napoli/ITA,2017.0,17.049
ITA,Napoli/ITA,2018.0,16.124
ITA,Napoli/ITA,2019.0,15.441
ITA,Narni/ITA,2010.0,
ITA,Narni/ITA,2013.0,16.677
ITA,Narni/ITA,2014.0,16.799
ITA,Narni/ITA,2015.0,19.926
ITA,Narni/ITA,2016.0,22.275
ITA,Narni/ITA,2017.0,24.87
ITA,Narni/ITA,2018.0,21.692
ITA,Narni/ITA,2019.0,17.16
EST,Narva/EST,2010.0,8.707
EST,Narva/EST,2013.0,7.635
