SpatialDim,TimeDim,NumericValue
MNE,2012,6388.021
MNE,2013,6508.597
MNE,2014,6641.354
MNE,2015,6739.276
MNE,2016,6878.499
MNE,2017,6997.269
MNE,2018,6957.297
MNE,2019,6848.754
MNG,2000,15038.16
MNG,2001,15447.74
MNG,2002,15453.25
MNG,2003,15562.84
MNG,2004,15415.05
MNG,2005,15397.88
MNG,2006,15581.15
MNG,2007,15535.9
MNG,2008,15610.97
MNG,2009,16010.83
MNG,2010,16221.25
MNG,2011,16470.5
MNG,2012,16488.7
MNG,2013,16496.63
MNG,2014,16378.96
MNG,2015,16661.61
MNG,2016,17474.98
MNG,2017,18010.77
MNG,2018,18588.64
MNG,2019,19339.37
MOZ,2000,65226.71
MOZ,2001,65883.94
MOZ,2002,66878.38
MOZ,2003,68034.23
MOZ,2004,69757.16
MOZ,2005,71275.91
MOZ,2006,74281.55
MOZ,2007,75884.21
MOZ,2008,79851.73
MOZ,2009,84017.55
MOZ,2010,86401.84
MOZ,2011,89846.84
MOZ,2012,93363.91
MOZ,2013,94515.93
MOZ,2014,93666.2
MOZ,2015,93689.3
MOZ,2016,95335.57
MOZ,2017,97539.09
MOZ,2018,100190.8
MOZ,2019,102539.9
MRT,2000,6173.35
MRT,2001,6117.055
MRT,2002,6267.45
MRT,2003,6388.594
MRT,2004,6571.923
MRT,2005,6658.657
MRT,2006,6924.931
MRT,2007,7122.323
MRT,2008,7202.129
MRT,2009,7376.052
MRT,2010,7348.484
MRT,2011,7526.494
MRT,2012,8063.213
MRT,2013,8136.73
MRT,2014,8334.88
MRT,2015,8522.633
MRT,2016,8794.047
MRT,2017,9085.151
MRT,2018,9393.772
MRT,2019,9741.281
MUS,2000,6678.18
MUS,2001,6872.596
MUS,2002,6971.165
MUS,2003,7263.238
MUS,2004,7332.411
MUS,2005,7502.868
MUS,2006,7618.364
MUS,2007,7798.983
MUS,2008,7885.458
MUS,2009,7921.212
MUS,2010,7873.395
MUS,2011,8038.858
MUS,2012,8264.255
MUS,2013,8458.188
MUS,2014,8590.585
MUS,2015,8862.573
MUS,2016,9149.166
MUS,2017,9395.922
MUS,2018,9731.478
MUS,2019,10063.91
MWI,2000,44043.07
MWI,2001,42769.75
MWI,2002,41468.54
MWI,2003,40781.32
MWI,2004,39843.12
MWI,2005,38714.72
MWI,2006,40047.65
MWI,2007,41217.84
MWI,2008,41550.18
MWI,2009,42695.45
MWI,2010,43077.19
MWI,2011,42196.4
MWI,2012,41807.6
MWI,2013,41408.7
MWI,2014,41661.11
MWI,2015,42042.12
MWI,2016,42881.29
MWI,2017,42971.45
MWI,2018,43105.25
MWI,2019,43479.58
MYS,2000,74942.23
MYS,2001,76257.21
MYS,2002,78746.34
MYS,2003,81666.84
MYS,2004,82002.66
MYS,2005,82715.03
MYS,2006,84534.2
MYS,2007,86261.54
MYS,2008,90104.11
MYS,2009,93247.78
MYS,2010,93899.69
MYS,2011,96630.88
MYS,2012,98674.03
MYS,2013,98055.13
MYS,2014,103747.6
MYS,2015,108327.9
MYS,2016,115240.7
MYS,2017,121564.6
MYS,2018,127239.7
MYS,2019,135656.7
NAM,2000,6376.25
NAM,2001,6528.739
NAM,2002,6775.647
NAM,2003,6934.076
NAM,2004,6921.228
NAM,2005,7396.198
NAM,2006,7668.528
NAM,2007,7786.5
NAM,2008,7522.494
NAM,2009,7642.418
NAM,2010,7802.751
NAM,2011,7606.417
NAM,2012,7464.295
NAM,2013,7544.065
NAM,2014,7817.7
NAM,2015,8056.388
NAM,2016,7953.685
NAM,2017,8045.657
NAM,2018,7816.045
NAM,2019,7856.694
NER,2000,32074.65
NER,2001,32283.31
NER,2002,33311.22
NER,2003,34096.82
NER,2004,34094.23
NER,2005,36428.42
NER,2006,37136.1
NER,2007,38406.0
NER,2008,38875.71
NER,2009,40014.32
NER,2010,41239.89
NER,2011,42811.4
NER,2012,44480.02
NER,2013,46049.16
NER,2014,47714.37
NER,2015,49112.07
NER,2016,51141.36
NER,2017,52840.8
NER,2018,54357.88
NER,2019,55611.34
NGA,2000,333207.3
NGA,2001,344454.0
NGA,2002,353857.9
NGA,2003,351166.2
NGA,2004,361175.6
NGA,2005,355463.3
NGA,2006,369868.7
NGA,2007,377002.7
NGA,2008,379970.9
NGA,2009,381928.7
NGA,2010,382184.6
NGA,2011,393770.4
NGA,2012,402857.8
NGA,2013,407302.4
NGA,2014,415301.7
NGA,2015,419844.1
NGA,2016,432070.3
NGA,2017,439417.7
NGA,2018,446678.5
NGA,2019,447767.3
NIC,2000,13499.88
NIC,2001,14048.79
NIC,2002,14927.52
NIC,2003,15590.32
NIC,2004,16208.37
NIC,2005,16808.86
NIC,2006,16729.02
NIC,2007,17801.13
NIC,2008,18739.66
NIC,2009,19417.4
NIC,2010,19700.05
NIC,2011,20741.64
NIC,2012,21444.28
NIC,2013,22316.35
NIC,2014,23243.82
NIC,2015,23188.4
NIC,2016,24413.13
NIC,2017,24907.04
NIC,2018,25899.71
NIC,2019,26268.58
NLD,2000,124604.1
NLD,2001,126074.9
NLD,2002,128693.9
NLD,2003,128118.5
NLD,2004,123210.0
NLD,2005,120836.0
NLD,2006,121040.6
NLD,2007,119719.8
NLD,2008,121305.5
NLD,2009,119458.7
NLD,2010,121031.4
NLD,2011,121328.5
NLD,2012,125381.8
NLD,2013,126722.3
NLD,2014,124842.3
NLD,2015,130568.2
NLD,2016,133662.3
NLD,2017,134188.4
NLD,2018,129624.3
NLD,2019,135054.9
NOR,2000,38612.98
NOR,2001,39018.03
NOR,2002,39428.23
NOR,2003,38424.57
NOR,2004,37317.73
NOR,2005,36258.29
NOR,2006,36624.5
NOR,2007,37270.17
NOR,2008,37134.71
NOR,2009,36302.0
NOR,2010,36431.75
NOR,2011,36239.7
NOR,2012,36989.99
NOR,2013,36300.76
NOR,2014,35628.98
NOR,2015,35411.5
NOR,2016,35507.89
NOR,2017,35957.7
NOR,2018,35852.89
NOR,2019,35479.96
NPL,2000,58604.86
NPL,2001,59537.3
NPL,2002,61319.55
NPL,2003,63606.89
NPL,2004,65380.59
NPL,2005,69418.55
NPL,2006,73436.57
NPL,2007,77141.16
NPL,2008,81220.37
NPL,2009,85623.26
NPL,2010,88624.18
NPL,2011,93548.27
NPL,2012,97231.82
NPL,2013,100148.1
NPL,2014,102767.5
NPL,2015,104619.8
NPL,2016,106884.1
NPL,2017,110356.4
NPL,2018,114166.8
NPL,2019,117272.8
NZL,2000,24489.38
NZL,2001,25840.31
NZL,2002,26031.59
NZL,2003,25726.07
NZL,2004,26406.45
NZL,2005,24842.88
NZL,2006,26059.42
NZL,2007,26195.49
NZL,2008,26140.76
NZL,2009,26289.88
NZL,2010,25733.04
NZL,2011,27148.7
NZL,2012,27146.26
NZL,2013,27432.39
NZL,2014,28053.68
NZL,2015,28914.18
NZL,2016,28483.3
NZL,2017,30110.93
NZL,2018,29509.2
NZL,2019,29811.03
OMN,2000,7254.82
OMN,2001,7281.946
OMN,2002,7397.589
OMN,2003,7594.891
OMN,2004,7637.217
OMN,2005,7988.022
OMN,2006,8475.453
OMN,2007,8756.776
OMN,2008,9056.124
OMN,2009,9387.614
OMN,2010,9936.998
OMN,2011,9891.211
OMN,2012,9876.271
OMN,2013,10494.05
OMN,2014,11084.29
OMN,2015,11794.37
OMN,2016,12428.03
OMN,2017,12936.31
OMN,2018,12738.02
OMN,2019,13004.49
PAK,2000,643012.1
PAK,2001,666303.6
PAK,2002,687012.7
PAK,2003,706468.3
PAK,2004,722639.2
PAK,2005,734096.4
PAK,2006,757535.0
PAK,2007,771393.0
PAK,2008,787573.5
PAK,2009,800592.0
PAK,2010,813630.1
PAK,2011,832771.7
PAK,2012,853010.9
PAK,2013,872459.0
PAK,2014,890201.8
PAK,2015,905034.8
PAK,2016,927166.0
PAK,2017,946393.7
PAK,2018,958468.6
PAK,2019,974408.0
PAN,2000,8486.485
PAN,2001,8881.033
PAN,2002,9106.012
PAN,2003,9800.351
PAN,2004,10084.02
PAN,2005,10324.88
PAN,2006,10403.01
PAN,2007,10553.03
PAN,2008,10741.35
PAN,2009,10947.64
PAN,2010,11786.58
PAN,2011,11748.66
PAN,2012,12553.02
PAN,2013,12857.06
PAN,2014,13265.93
PAN,2015,13782.28
PAN,2016,14440.11
PAN,2017,15128.47
PAN,2018,15303.35
PAN,2019,15743.35
PER,2000,62536.98
PER,2001,62212.87
PER,2002,63645.6
PER,2003,65889.47
PER,2004,64908.02
PER,2005,64922.43
PER,2006,65571.49
PER,2007,65637.98
PER,2008,68428.68
PER,2009,77563.0
PER,2010,81734.77
PER,2011,83606.66
PER,2012,85459.05
PER,2013,87226.54
PER,2014,87503.72
PER,2015,88344.79
PER,2016,91322.4
PER,2017,95599.34
PER,2018,99237.37
PER,2019,102935.5
PHL,2000,229139.3
PHL,2001,243057.0
PHL,2002,257891.0
PHL,2003,261837.4
PHL,2004,275781.3
PHL,2005,279774.1
PHL,2006,301470.5
PHL,2007,307890.9
PHL,2008,320377.9
PHL,2009,334536.7
PHL,2010,339884.2
PHL,2011,348950.4
PHL,2012,374530.8
PHL,2013,388889.6
PHL,2014,385867.8
PHL,2015,417689.5
PHL,2016,440297.7
PHL,2017,464075.3
PHL,2018,487734.9
PHL,2019,511748.0
PNG,2000,19033.49
PNG,2001,20487.4
PNG,2002,20988.11
PNG,2003,22396.45
PNG,2004,23468.36
PNG,2005,24312.91
PNG,2006,25370.65
PNG,2007,26829.49
PNG,2008,27447.48
PNG,2009,27704.82
PNG,2010,29106.3
PNG,2011,29972.21
PNG,2012,31617.39
PNG,2013,32254.53
PNG,2014,33352.27
PNG,2015,33983.04
PNG,2016,34875.96
PNG,2017,35576.91
PNG,2018,36606.37
PNG,2019,37755.71
POL,2000,326258.4
POL,2001,326774.6
POL,2002,322896.7
POL,2003,330278.3
POL,2004,326846.6
POL,2005,327789.6
POL,2006,331358.3
POL,2007,339916.6
POL,2008,341043.8
POL,2009,346702.5
POL,2010,337186.7
POL,2011,335382.0
POL,2012,345759.4
POL,2013,349260.1
POL,2014,339537.3
POL,2015,356462.0
POL,2016,353293.6
POL,2017,367223.8
POL,2018,360690.8
POL,2019,360393.8
PRK,2000,108460.4
PRK,2001,111535.0
PRK,2002,117456.4
PRK,2003,119022.5
PRK,2004,120712.8
PRK,2005,123101.1
PRK,2006,127975.0
PRK,2007,136035.5
PRK,2008,144482.2
PRK,2009,148324.7
PRK,2010,152727.4
PRK,2011,159132.6
PRK,2012,162639.7
PRK,2013,167079.5
PRK,2014,170788.3
PRK,2015,175394.4
PRK,2016,178395.8
PRK,2017,177775.3
PRK,2018,176923.0
PRK,2019,180733.9
PRT,2000,93509.84
PRT,2001,93931.66
PRT,2002,95233.23
PRT,2003,97532.53
PRT,2004,90364.75
PRT,2005,94579.8
PRT,2006,90334.5
PRT,2007,91948.73
PRT,2008,92253.97
PRT,2009,92225.66
PRT,2010,92528.9
PRT,2011,89486.22
PRT,2012,92927.66
PRT,2013,92615.68
PRT,2014,91270.3
PRT,2015,93995.62
PRT,2016,96791.7
PRT,2017,96286.67
PRT,2018,98425.66
PRT,2019,96560.4
PRY,2000,13378.17
PRY,2001,13558.02
PRY,2002,14084.72
PRY,2003,14660.96
PRY,2004,15801.26
PRY,2005,16366.28
PRY,2006,17330.68
PRY,2007,17364.13
PRY,2008,17926.03
PRY,2009,18591.15
PRY,2010,19512.38
PRY,2011,19769.29
PRY,2012,20440.09
PRY,2013,21310.04
PRY,2014,21975.61
PRY,2015,22618.56
PRY,2016,23867.23
PRY,2017,24732.28
PRY,2018,25173.11
PRY,2019,25782.05
QAT,2000,1496.209
QAT,2001,1451.221
QAT,2002,1469.103
QAT,2003,1456.985
QAT,2004,1494.224
QAT,2005,1644.905
QAT,2006,1750.39
QAT,2007,1946.605
QAT,2008,2052.972
QAT,2009,2189.085
QAT,2010,2275.365
QAT,2011,2368.146
QAT,2012,2462.156
QAT,2013,2545.398
QAT,2014,2663.02
QAT,2015,2771.452
QAT,2016,2937.205
QAT,2017,3082.523
QAT,2018,3280.897
QAT,2019,3487.95
ROU,2000,229623.6
ROU,2001,234510.7
ROU,2002,249543.1
ROU,2003,250163.6
ROU,2004,242507.1
ROU,2005,244052.0
ROU,2006,243431.9
ROU,2007,237757.2
ROU,2008,237518.2
ROU,2009,240279.9
ROU,2010,240866.9
ROU,2011,236494.7
ROU,2012,238812.1
ROU,2013,231512.9
ROU,2014,237055.0
ROU,2015,240580.8
ROU,2016,238125.8
ROU,2017,241597.7
ROU,2018,241512.8
ROU,2019,235388.3
RUS,2000,1868802.0
RUS,2001,1900282.0
RUS,2002,1967067.0
RUS,2003,2026225.0
RUS,2004,1953016.0
RUS,2005,1946248.0
RUS,2006,1866299.0
RUS,2007,1808495.0
RUS,2008,1818476.0
RUS,2009,1774156.0
RUS,2010,1766753.0
RUS,2011,1689134.0
RUS,2012,1676676.0
RUS,2013,1650466.0
RUS,2014,1701278.0
RUS,2015,1655543.0
RUS,2016,1671455.0
RUS,2017,1625194.0
RUS,2018,1631491.0
RUS,2019,1598127.0
RWA,2000,39373.15
RWA,2001,37586.85
RWA,2002,35743.95
RWA,2003,33548.58
RWA,2004,31263.09
RWA,2005,29439.47
RWA,2006,28898.58
RWA,2007,28495.22
RWA,2008,28032.43
RWA,2009,27237.51
RWA,2010,26792.37
RWA,2011,26890.66
RWA,2012,27210.66
RWA,2013,27383.54
RWA,2014,28057.24
RWA,2015,28571.18
RWA,2016,29425.75
RWA,2017,30333.01
RWA,2018,31376.65
RWA,2019,32383.12
SAU,2000,61039.19
SAU,2001,62914.95
SAU,2002,64782.23
SAU,2003,66860.28
SAU,2004,68005.52
SAU,2005,70348.87
SAU,2006,73692.22
SAU,2007,76891.51
SAU,2008,80024.55
SAU,2009,82584.39
SAU,2010,84824.91
SAU,2011,86829.74
SAU,2012,88963.38
SAU,2013,91916.97
SAU,2014,94911.21
SAU,2015,97163.38
SAU,2016,99818.88
SAU,2017,101894.1
SAU,2018,103621.6
SAU,2019,105213.2
SDN,2000,83353.98
SDN,2001,85114.96
SDN,2002,86980.22
SDN,2003,87888.6
SDN,2004,89224.73
SDN,2005,91302.91
SDN,2006,93543.24
SDN,2007,95668.84
SDN,2008,98376.61
SDN,2009,101437.2
SDN,2010,102017.6
SDN,2011,107888.8
SDN,2012,109240.1
SDN,2013,113216.9
SDN,2014,116437.0
SDN,2015,118482.0
SDN,2016,121597.1
SDN,2017,125398.2
SDN,2018,128144.9
SDN,2019,130097.5
SEN,2000,28311.75
SEN,2001,28572.93
SEN,2002,28267.46
SEN,2003,29679.52
SEN,2004,30333.39
SEN,2005,30513.47
SEN,2006,30948.58
SEN,2007,31147.78
SEN,2008,31892.02
SEN,2009,32175.23
SEN,2010,32350.38
SEN,2011,33152.87
SEN,2012,34161.87
SEN,2013,35019.08
SEN,2014,35836.59
SEN,2015,36337.13
SEN,2016,37023.48
SEN,2017,37724.98
SEN,2018,38272.16
SEN,2019,38890.64
SGP,2000,13754.56
SGP,2001,13814.94
SGP,2002,13506.06
SGP,2003,13292.8
SGP,2004,12949.79
SGP,2005,13065.36
SGP,2006,13543.39
SGP,2007,14873.77
SGP,2008,15262.01
SGP,2009,14915.23
SGP,2010,15485.38
SGP,2011,16039.37
SGP,2012,16378.36
SGP,2013,16681.03
SGP,2014,16932.82
SGP,2015,17197.39
SGP,2016,17688.0
SGP,2017,18537.96
SGP,2018,19033.71
SGP,2019,20131.35
SLB,2000,1475.398
SLB,2001,1524.861
SLB,2002,1605.325
SLB,2003,1713.582
SLB,2004,1639.458
SLB,2005,1783.017
SLB,2006,1845.734
SLB,2007,2085.146
SLB,2008,2248.376
SLB,2009,2319.341
SLB,2010,2377.22
SLB,2011,2475.649
SLB,2012,2559.227
SLB,2013,2636.411
SLB,2014,2726.849
SLB,2015,2807.348
SLB,2016,2882.828
SLB,2017,2978.138
SLB,2018,3115.41
SLB,2019,3196.926
SLE,2000,14568.13
SLE,2001,15232.99
SLE,2002,15960.13
SLE,2003,16624.41
SLE,2004,17240.16
SLE,2005,17500.57
SLE,2006,18499.05
SLE,2007,18900.0
SLE,2008,19341.88
SLE,2009,19546.22
SLE,2010,20006.99
SLE,2011,20129.33
SLE,2012,20706.61
SLE,2013,20858.37
SLE,2014,20625.49
SLE,2015,20544.27
SLE,2016,21461.64
SLE,2017,21933.63
SLE,2018,22599.53
SLE,2019,22913.38
SLV,2000,17081.52
SLV,2001,17396.32
SLV,2002,16920.12
SLV,2003,17931.52
SLV,2004,18529.35
SLV,2005,19279.75
SLV,2006,20048.36
SLV,2007,20259.7
SLV,2008,20661.9
SLV,2009,21345.62
SLV,2010,21838.21
SLV,2011,22682.57
SLV,2012,22525.54
SLV,2013,23899.99
SLV,2014,25089.35
SLV,2015,26877.66
SLV,2016,24708.17
SLV,2017,25787.39
SLV,2018,26164.75
SLV,2019,26515.68
SOM,2000,32213.03
SOM,2001,32911.47
SOM,2002,33209.12
SOM,2003,34887.74
SOM,2004,35701.45
SOM,2005,37735.73
SOM,2006,39193.57
SOM,2007,40107.47
SOM,2008,41527.55
SOM,2009,42417.18
SOM,2010,42412.48
SOM,2011,42164.49
SOM,2012,43867.72
SOM,2013,45206.57
SOM,2014,44822.33
SOM,2015,45974.34
SOM,2016,47317.57
SOM,2017,47602.5
SOM,2018,48968.68
SOM,2019,50717.62
SRB,2000,107052.1
SRB,2001,102194.2
SRB,2002,106541.0
SRB,2003,107461.7
SRB,2004,106750.2
SRB,2005,107782.2
SRB,2006,104516.4
SRB,2007,105285.5
SRB,2008,105714.4
SRB,2009,106499.1
SRB,2010,105982.8
SRB,2011,107916.3
SRB,2012,108244.2
SRB,2013,106322.8
SRB,2014,107609.5
SRB,2015,109679.4
SRB,2016,108027.4
SRB,2017,113728.7
SRB,2018,110507.2
SRB,2019,109620.5
SSD,2000,14822.52
SSD,2001,14835.24
SSD,2002,15016.82
SSD,2003,15537.83
SSD,2004,16126.13
SSD,2005,16665.2
SSD,2006,17539.54
SSD,2007,18321.67
SSD,2008,19020.0
SSD,2009,19579.4
SSD,2010,20208.0
SSD,2011,20885.72
SSD,2012,21919.41
SSD,2013,21796.06
SSD,2014,22009.42
SSD,2015,22972.17
SSD,2016,23854.36
SSD,2017,23988.42
SSD,2018,25001.07
SSD,2019,25261.24
STP,2000,407.4195
STP,2001,420.0855
STP,2002,423.1054
STP,2003,383.764
STP,2004,400.466
STP,2005,418.4276
STP,2006,439.6616
STP,2007,472.9457
STP,2008,483.2812
STP,2009,489.1114
STP,2010,489.787
STP,2011,493.6971
STP,2012,518.6813
STP,2013,522.0697
STP,2014,532.1779
STP,2015,528.3044
STP,2016,539.9301
STP,2017,562.7515
STP,2018,569.3402
STP,2019,578.3186
SUR,2000,1963.257
SUR,2001,2104.772
SUR,2002,2181.419
SUR,2003,2197.778
SUR,2004,2217.804
SUR,2005,2230.425
SUR,2006,2249.801
SUR,2007,2280.933
SUR,2008,2303.647
SUR,2009,2318.388
SUR,2010,2348.085
SUR,2011,2405.025
SUR,2012,2467.178
SUR,2013,2557.031
SUR,2014,2614.095
SUR,2015,2710.256
SUR,2016,2888.32
SUR,2017,3098.247
SUR,2018,3372.744
SUR,2019,3528.729
SVK,2000,46435.68
SVK,2001,47433.8
SVK,2002,46915.37
SVK,2003,47373.11
SVK,2004,46764.76
SVK,2005,47702.83
SVK,2006,47918.73
SVK,2007,48653.71
SVK,2008,47915.29
SVK,2009,47570.38
SVK,2010,47623.04
SVK,2011,46585.23
SVK,2012,47130.87
SVK,2013,46618.32
SVK,2014,45874.09
SVK,2015,45846.76
SVK,2016,45914.97
SVK,2017,45681.44
SVK,2018,45253.77
SVK,2019,44704.75
SVN,2000,16090.64
SVN,2001,16292.73
SVN,2002,16426.29
SVN,2003,17030.55
SVN,2004,16059.94
SVN,2005,16254.37
SVN,2006,15721.9
SVN,2007,16284.3
SVN,2008,16066.92
SVN,2009,16397.91
SVN,2010,16386.09
SVN,2011,16439.64
SVN,2012,16915.67
SVN,2013,17063.16
SVN,2014,16941.95
SVN,2015,17614.21
SVN,2016,17606.1
SVN,2017,18418.98
SVN,2018,18743.72
SVN,2019,18413.99
SWE,2000,84523.59
SWE,2001,85899.52
SWE,2002,87031.53
SWE,2003,85305.95
SWE,2004,83043.26
SWE,2005,82665.88
SWE,2006,83064.54
SWE,2007,83455.94
SWE,2008,83266.54
SWE,2009,81714.79
SWE,2010,82178.63
SWE,2011,81700.36
SWE,2012,83681.34
SWE,2013,81882.27
SWE,2014,80550.41
SWE,2015,81682.2
SWE,2016,81927.07
SWE,2017,82659.48
SWE,2018,82275.66
SWE,2019,82121.68
SWZ,2000,4322.243
SWZ,2001,4748.467
SWZ,2002,5248.489
SWZ,2003,5615.176
SWZ,2004,5860.076
SWZ,2005,6051.924
SWZ,2006,6253.176
SWZ,2007,6629.844
SWZ,2008,6755.142
SWZ,2009,6750.503
SWZ,2010,6526.168
SWZ,2011,6303.737
SWZ,2012,6330.503
SWZ,2013,6168.984
SWZ,2014,5843.139
SWZ,2015,5550.784
SWZ,2016,5490.185
SWZ,2017,5387.926
SWZ,2018,5295.443
SWZ,2019,5428.121
SYC,2000,451.1544
SYC,2001,457.6048
SYC,2002,470.6591
SYC,2003,489.0129
SYC,2004,490.5903
SYC,2005,494.1961
SYC,2006,503.3526
SYC,2007,507.7299
SYC,2008,522.5363
SYC,2009,524.6501
SYC,2010,518.9063
SYC,2011,518.4302
SYC,2012,537.2126
SYC,2013,543.4161
SYC,2014,547.5325
SYC,2015,554.712
SYC,2016,571.6484
SYC,2017,588.1412
SYC,2018,598.1303
SYC,2019,607.5392
SYR,2000,52920.95
SYR,2001,51777.22
SYR,2002,52435.01
SYR,2003,50616.56
SYR,2004,51156.46
SYR,2005,51148.38
SYR,2006,52752.36
SYR,2007,55265.18
SYR,2008,58394.51
SYR,2009,59286.7
SYR,2010,60524.14
SYR,2011,61599.0
SYR,2012,63105.48
SYR,2013,65708.11
SYR,2014,62150.57
SYR,2015,59704.7
SYR,2016,60610.19
SYR,2017,64057.17
SYR,2018,65634.67
SYR,2019,67182.75
TCD,2000,25556.89
TCD,2001,25607.34
TCD,2002,26767.13
TCD,2003,27393.14
TCD,2004,27775.21
TCD,2005,28670.89
TCD,2006,29825.39
TCD,2007,31090.5
TCD,2008,31565.71
TCD,2009,32582.43
TCD,2010,33617.36
TCD,2011,34471.77
TCD,2012,35701.0
TCD,2013,36803.12
TCD,2014,37151.07
TCD,2015,37687.82
TCD,2016,38240.7
TCD,2017,39537.29
TCD,2018,39954.54
TCD,2019,40122.94
TGO,2000,15598.72
TGO,2001,16178.99
TGO,2002,16823.6
TGO,2003,17367.38
TGO,2004,17645.21
TGO,2005,17890.74
TGO,2006,18637.8
TGO,2007,19067.81
TGO,2008,19449.89
TGO,2009,19679.1
TGO,2010,19872.97
TGO,2011,20513.16
TGO,2012,20954.72
TGO,2013,21269.31
TGO,2014,21586.59
TGO,2015,21729.63
TGO,2016,21877.64
TGO,2017,22066.51
TGO,2018,22229.57
TGO,2019,22689.69
THA,2000,261077.3
THA,2001,247810.2
THA,2002,253074.6
THA,2003,255818.3
THA,2004,266064.9
THA,2005,266007.0
THA,2006,270721.8
THA,2007,272608.8
THA,2008,276166.7
THA,2009,279457.8
THA,2010,288745.3
THA,2011,294819.8
THA,2012,300090.4
THA,2013,305441.3
THA,2014,316690.0
THA,2015,326933.9
THA,2016,344005.6
THA,2017,354544.5
THA,2018,368412.4
THA,2019,380402.4
TJK,2000,22053.57
TJK,2001,22727.42
TJK,2002,23455.71
TJK,2003,24152.41
TJK,2004,25041.82
TJK,2005,26324.39
TJK,2006,27493.99
TJK,2007,28758.34
TJK,2008,29723.19
TJK,2009,30516.34
TJK,2010,32038.81
TJK,2011,33100.26
TJK,2012,33647.71
TJK,2013,33672.82
TJK,2014,34399.79
TJK,2015,34929.89
TJK,2016,36584.35
TJK,2017,37264.55
TJK,2018,36673.13
TJK,2019,36584.09
TKM,2000,23567.8
TKM,2001,24242.11
TKM,2002,26682.32
TKM,2003,27257.85
TKM,2004,27431.25
TKM,2005,29004.27
TKM,2006,28418.22
TKM,2007,28463.12
TKM,2008,28096.27
TKM,2009,25688.04
TKM,2010,25134.34
TKM,2011,25702.38
TKM,2012,25477.23
TKM,2013,25790.04
TKM,2014,25933.98
TKM,2015,25644.23
TKM,2016,25853.64
TKM,2017,25405.65
TKM,2018,25836.96
TKM,2019,26653.57
TLS,2000,2331.668
TLS,2001,2409.388
TLS,2002,2406.318
TLS,2003,2582.69
TLS,2004,2674.992
TLS,2005,2695.779
TLS,2006,2629.486
TLS,2007,2577.393
TLS,2008,2604.022
TLS,2009,3106.474
TLS,2010,3110.144
TLS,2011,3224.29
TLS,2012,3201.721
TLS,2013,3286.552
TLS,2014,3389.12
TLS,2015,3386.174
TLS,2016,3581.467
TLS,2017,3655.787
TLS,2018,3847.93
TLS,2019,4009.035
TON,2000,443.6559
TON,2001,449.1278
TON,2002,458.0689
TON,2003,467.0267
TON,2004,462.9243
TON,2005,443.3896
TON,2006,449.2162
TON,2007,459.3556
TON,2008,465.6276
TON,2009,471.168
TON,2010,476.7582
TON,2011,484.2307
TON,2012,491.1758
TON,2013,494.5956
TON,2014,498.0406
TON,2015,499.5573
TON,2016,496.6366
TON,2017,500.0745
TON,2018,498.2155
TON,2019,491.176
TTO,2000,7582.656
TTO,2001,7825.015
TTO,2002,7764.276
TTO,2003,8136.17
TTO,2004,8044.79
TTO,2005,8002.534
TTO,2006,7835.497
TTO,2007,7810.798
TTO,2008,8400.799
TTO,2009,7691.97
TTO,2010,8289.435
TTO,2011,7780.107
TTO,2012,7974.378
TTO,2013,8059.317
TTO,2014,7975.966
TTO,2015,7898.115
TTO,2016,7920.674
TTO,2017,7896.079
TTO,2018,7834.95
TTO,2019,7802.612
TUN,2000,38340.79
TUN,2001,39447.75
TUN,2002,40473.02
TUN,2003,41339.18
TUN,2004,42223.32
TUN,2005,43067.5
TUN,2006,44399.07
TUN,2007,45647.21
TUN,2008,46816.22
TUN,2009,47739.06
TUN,2010,48514.36
TUN,2011,49734.59
TUN,2012,50811.5
TUN,2013,51714.68
TUN,2014,52409.95
TUN,2015,52998.17
TUN,2016,54481.89
TUN,2017,56036.05
TUN,2018,57280.99
TUN,2019,58069.48
TUR,2000,241294.9
TUR,2001,244638.3
TUR,2002,248657.3
TUR,2003,248500.8
TUR,2004,247953.8
TUR,2005,247090.5
TUR,2006,254250.9
TUR,2007,262079.8
TUR,2008,274902.7
TUR,2009,292085.4
TUR,2010,303667.7
TUR,2011,312675.6
TUR,2012,320718.7
TUR,2013,332864.4
TUR,2014,344778.8
TUR,2015,349683.1
TUR,2016,361109.2
TUR,2017,372791.0
TUR,2018,379256.0
TUR,2019,389121.3
TZA,2000,88124.4
TZA,2001,86161.29
TZA,2002,83593.16
TZA,2003,82864.66
TZA,2004,80993.78
TZA,2005,80130.59
TZA,2006,82934.87
TZA,2007,86501.54
TZA,2008,91701.09
TZA,2009,92102.73
TZA,2010,90347.16
TZA,2011,91733.41
TZA,2012,90499.37
TZA,2013,94833.45
TZA,2014,94964.23
TZA,2015,97312.92
TZA,2016,101955.9
TZA,2017,104524.3
TZA,2018,106843.9
TZA,2019,110595.9
UGA,2000,66527.95
UGA,2001,67240.74
UGA,2002,66898.01
UGA,2003,67582.53
UGA,2004,69560.7
UGA,2005,70920.09
UGA,2006,71381.57
UGA,2007,68172.23
UGA,2008,66513.42
UGA,2009,67194.52
UGA,2010,67129.07
UGA,2011,69713.66
UGA,2012,69243.23
UGA,2013,70222.61
UGA,2014,70454.87
UGA,2015,71901.15
UGA,2016,75270.59
UGA,2017,75150.61
UGA,2018,77616.47
UGA,2019,81264.13
UKR,2000,659447.5
UKR,2001,653952.3
