SpatialDim,TimeDim,NumericValue
MOZ,2004,755.7267
MOZ,2005,761.1972
MOZ,2006,768.3381
MOZ,2007,769.9499
MOZ,2008,787.7968
MOZ,2009,809.2767
MOZ,2010,821.8432
MOZ,2011,832.2925
MOZ,2012,843.0791
MOZ,2013,837.5458
MOZ,2014,817.8975
MOZ,2015,805.3956
MOZ,2016,793.7207
MOZ,2017,786.8588
MOZ,2018,783.6419
MOZ,2019,778.6395
MRT,2000,533.2045
MRT,2001,520.3837
MRT,2002,512.3715
MRT,2003,505.4961
MRT,2004,509.1068
MRT,2005,492.711
MRT,2006,496.4582
MRT,2007,496.0656
MRT,2008,488.5033
MRT,2009,488.1867
MRT,2010,481.8436
MRT,2011,472.9137
MRT,2012,485.5955
MRT,2013,477.158
MRT,2014,474.6163
MRT,2015,472.3468
MRT,2016,470.5328
MRT,2017,470.2414
MRT,2018,472.8701
MRT,2019,476.2181
MUS,2000,736.8014
MUS,2001,730.0012
MUS,2002,717.3502
MUS,2003,723.3245
MUS,2004,711.9571
MUS,2005,709.4715
MUS,2006,693.6555
MUS,2007,683.8018
MUS,2008,667.0787
MUS,2009,647.712
MUS,2010,624.5519
MUS,2011,611.5919
MUS,2012,605.7
MUS,2013,597.6564
MUS,2014,586.6402
MUS,2015,584.0462
MUS,2016,581.669
MUS,2017,577.2082
MUS,2018,580.2143
MUS,2019,581.4777
MWI,2000,832.5674
MWI,2001,802.9139
MWI,2002,774.4934
MWI,2003,757.5665
MWI,2004,740.776
MWI,2005,718.7295
MWI,2006,726.006
MWI,2007,729.3953
MWI,2008,722.3135
MWI,2009,726.225
MWI,2010,723.4214
MWI,2011,693.3592
MWI,2012,670.3755
MWI,2013,649.9828
MWI,2014,639.1448
MWI,2015,633.6963
MWI,2016,624.5359
MWI,2017,611.7369
MWI,2018,598.9771
MWI,2019,589.8055
MYS,2000,618.8829
MYS,2001,610.729
MYS,2002,610.3748
MYS,2003,604.6412
MYS,2004,581.3911
MYS,2005,565.6688
MYS,2006,552.3922
MYS,2007,539.3502
MYS,2008,540.7009
MYS,2009,538.7115
MYS,2010,524.288
MYS,2011,511.4454
MYS,2012,497.354
MYS,2013,471.4479
MYS,2014,477.4129
MYS,2015,478.3
MYS,2016,485.9939
MYS,2017,489.5738
MYS,2018,490.3209
MYS,2019,501.1372
NAM,2000,829.2006
NAM,2001,816.429
NAM,2002,814.439
NAM,2003,801.6702
NAM,2004,774.1565
NAM,2005,788.0497
NAM,2006,779.9173
NAM,2007,759.1688
NAM,2008,712.0007
NAM,2009,698.1824
NAM,2010,689.5213
NAM,2011,662.4527
NAM,2012,642.3589
NAM,2013,640.4745
NAM,2014,656.008
NAM,2015,671.2905
NAM,2016,653.4491
NAM,2017,651.9677
NAM,2018,629.7722
NAM,2019,627.8507
NER,2000,621.686
NER,2001,624.2292
NER,2002,621.6929
NER,2003,629.5321
NER,2004,618.3465
NER,2005,627.2313
NER,2006,622.1667
NER,2007,623.4272
NER,2008,616.1597
NER,2009,616.6104
NER,2010,618.0262
NER,2011,619.3489
NER,2012,620.601
NER,2013,619.1032
NER,2014,617.3565
NER,2015,616.5239
NER,2016,612.7639
NER,2017,609.8355
NER,2018,605.3606
NER,2019,599.6858
NGA,2000,641.6394
NGA,2001,643.0712
NGA,2002,640.7603
NGA,2003,633.232
NGA,2004,632.5731
NGA,2005,622.7278
NGA,2006,619.0512
NGA,2007,613.4112
NGA,2008,605.6073
NGA,2009,595.3662
NGA,2010,584.7866
NGA,2011,582.138
NGA,2012,576.6899
NGA,2013,569.6545
NGA,2014,560.4395
NGA,2015,554.304
NGA,2016,549.3988
NGA,2017,542.831
NGA,2018,537.2948
NGA,2019,530.1731
NIC,2000,529.8788
NIC,2001,531.9276
NIC,2002,548.4907
NIC,2003,553.932
NIC,2004,559.6349
NIC,2005,564.7007
NIC,2006,539.6817
NIC,2007,557.0197
NIC,2008,566.3811
NIC,2009,567.5561
NIC,2010,558.9366
NIC,2011,566.6024
NIC,2012,564.1862
NIC,2013,567.2327
NIC,2014,571.2192
NIC,2015,554.0691
NIC,2016,561.7719
NIC,2017,553.7467
NIC,2018,557.0285
NIC,2019,546.8134
NLD,2000,465.1415
NLD,2001,458.2558
NLD,2002,457.3864
NLD,2003,447.2296
NLD,2004,424.6453
NLD,2005,410.5251
NLD,2006,398.7395
NLD,2007,383.6661
NLD,2008,378.8637
NLD,2009,365.5114
NLD,2010,362.6355
NLD,2011,352.7792
NLD,2012,353.681
NLD,2013,347.942
NLD,2014,335.3472
NLD,2015,342.7553
NLD,2016,340.2113
NLD,2017,331.9296
NLD,2018,315.673
NLD,2019,319.9304
NOR,2000,428.679
NOR,2001,424.0501
NOR,2002,420.7502
NOR,2003,403.3169
NOR,2004,387.4078
NOR,2005,374.4516
NOR,2006,368.1093
NOR,2007,368.1544
NOR,2008,362.46
NOR,2009,350.1838
NOR,2010,349.4518
NOR,2011,339.6276
NOR,2012,339.6811
NOR,2013,329.5086
NOR,2014,318.8636
NOR,2015,313.0998
NOR,2016,307.4672
NOR,2017,304.4417
NOR,2018,298.4014
NOR,2019,291.3123
NPL,2000,485.9063
NPL,2001,480.7926
NPL,2002,483.9995
NPL,2003,490.8385
NPL,2004,491.3463
NPL,2005,504.9177
NPL,2006,515.1443
NPL,2007,523.4691
NPL,2008,534.7344
NPL,2009,548.2055
NPL,2010,554.8206
NPL,2011,570.1618
NPL,2012,580.9109
NPL,2013,588.4593
NPL,2014,595.5375
NPL,2015,597.4412
NPL,2016,595.6367
NPL,2017,598.563
NPL,2018,602.2581
NPL,2019,602.6794
NZL,2000,430.6708
NZL,2001,438.1948
NZL,2002,428.9557
NZL,2003,413.2422
NZL,2004,412.0285
NZL,2005,380.9962
NZL,2006,384.7087
NZL,2007,376.4204
NZL,2008,364.4278
NZL,2009,356.7012
NZL,2010,340.7987
NZL,2011,346.9283
NZL,2012,336.4241
NZL,2013,330.5657
NZL,2014,330.5128
NZL,2015,331.7032
NZL,2016,317.2854
NZL,2017,329.0762
NZL,2018,313.1337
NZL,2019,308.857
OMN,2000,866.8546
OMN,2001,843.0437
OMN,2002,835.3436
OMN,2003,827.8301
OMN,2004,802.0792
OMN,2005,811.6755
OMN,2006,831.4707
OMN,2007,827.9521
OMN,2008,822.2892
OMN,2009,815.8798
OMN,2010,821.5869
OMN,2011,789.9625
OMN,2012,752.4108
OMN,2013,763.196
OMN,2014,767.4699
OMN,2015,781.6818
OMN,2016,786.5437
OMN,2017,772.214
OMN,2018,709.228
OMN,2019,683.6013
PAK,2000,844.7229
PAK,2001,849.5009
PAK,2002,851.4736
PAK,2003,852.5268
PAK,2004,850.4037
PAK,2005,846.369
PAK,2006,843.9307
PAK,2007,834.6957
PAK,2008,828.7265
PAK,2009,821.0371
PAK,2010,815.222
PAK,2011,807.8645
PAK,2012,802.5293
PAK,2013,797.2666
PAK,2014,791.2642
PAK,2015,784.5251
PAK,2016,777.9018
PAK,2017,770.7289
PAK,2018,761.2336
PAK,2019,753.4131
PAN,2000,373.6544
PAN,2001,377.9596
PAN,2002,372.6733
PAN,2003,385.6026
PAN,2004,382.4737
PAN,2005,378.9393
PAN,2006,366.6328
PAN,2007,356.7827
PAN,2008,348.4614
PAN,2009,343.3657
PAN,2010,355.2218
PAN,2011,341.2638
PAN,2012,349.875
PAN,2013,345.3335
PAN,2014,342.8108
PAN,2015,342.2629
PAN,2016,343.7617
PAN,2017,347.4865
PAN,2018,337.1353
PAN,2019,333.7239
PER,2000,376.7252
PER,2001,361.3635
PER,2002,357.567
PER,2003,359.4718
PER,2004,344.9102
PER,2005,336.3868
PER,2006,326.7803
PER,2007,315.6409
PER,2008,317.9698
PER,2009,349.2841
PER,2010,356.996
PER,2011,350.7505
PER,2012,344.2809
PER,2013,337.4688
PER,2014,325.0186
PER,2015,314.6056
PER,2016,309.4818
PER,2017,308.5269
PER,2018,305.4615
PER,2019,302.7007
PHL,2000,650.6467
PHL,2001,660.7835
PHL,2002,680.0169
PHL,2003,664.0414
PHL,2004,693.3588
PHL,2005,677.8252
PHL,2006,689.2686
PHL,2007,667.7644
PHL,2008,664.8532
PHL,2009,662.8298
PHL,2010,643.5757
PHL,2011,629.1053
PHL,2012,658.9255
PHL,2013,662.5466
PHL,2014,623.6088
PHL,2015,673.1861
PHL,2016,682.8842
PHL,2017,693.2962
PHL,2018,703.1941
PHL,2019,713.631
PNG,2000,750.3043
PNG,2001,773.7828
PNG,2002,773.1242
PNG,2003,795.6057
PNG,2004,811.8264
PNG,2005,820.1348
PNG,2006,824.1733
PNG,2007,835.2363
PNG,2008,829.078
PNG,2009,817.584
PNG,2010,828.7205
PNG,2011,828.4864
PNG,2012,843.9088
PNG,2013,840.772
PNG,2014,846.5028
PNG,2015,847.5084
PNG,2016,842.6536
PNG,2017,835.7194
PNG,2018,835.5329
PNG,2019,837.5352
POL,2000,639.7912
POL,2001,624.74
POL,2002,604.4471
POL,2003,606.4289
POL,2004,590.8958
POL,2005,582.4471
POL,2006,570.081
POL,2007,567.0609
POL,2008,552.5503
POL,2009,546.9597
POL,2010,520.6473
POL,2011,502.5733
POL,2012,503.248
POL,2013,493.4306
POL,2014,469.3275
POL,2015,482.0739
POL,2016,465.3901
POL,2017,469.7468
POL,2018,449.7857
POL,2019,441.6346
PRK,2000,648.7793
PRK,2001,641.9809
PRK,2002,651.8218
PRK,2003,648.6385
PRK,2004,640.4826
PRK,2005,636.8352
PRK,2006,637.3981
PRK,2007,650.8127
PRK,2008,667.8159
PRK,2009,667.295
PRK,2010,670.6828
PRK,2011,670.5352
PRK,2012,660.8415
PRK,2013,656.1887
PRK,2014,650.3815
PRK,2015,649.2306
PRK,2016,638.2346
PRK,2017,617.7866
PRK,2018,599.6102
PRK,2019,597.0314
PRT,2000,486.3463
PRT,2001,475.1176
PRT,2002,468.2217
PRT,2003,468.6125
PRT,2004,430.2889
PRT,2005,441.5219
PRT,2006,410.552
PRT,2007,404.7673
PRT,2008,394.4748
PRT,2009,385.1304
PRT,2010,377.5815
PRT,2011,358.5134
PRT,2012,360.2042
PRT,2013,350.9625
PRT,2014,338.0025
PRT,2015,339.1442
PRT,2016,340.0181
PRT,2017,330.1312
PRT,2018,330.6813
PRT,2019,317.5592
PRY,2000,426.8902
PRY,2001,418.0908
PRY,2002,418.713
PRY,2003,421.1744
PRY,2004,440.9236
PRY,2005,442.9556
PRY,2006,451.2968
PRY,2007,436.9312
PRY,2008,438.1814
PRY,2009,441.0893
PRY,2010,450.4861
PRY,2011,441.4126
PRY,2012,441.5575
PRY,2013,445.7435
PRY,2014,446.0981
PRY,2015,446.567
PRY,2016,454.6766
PRY,2017,456.0146
PRY,2018,449.8281
PRY,2019,447.0504
QAT,2000,869.3347
QAT,2001,840.8492
QAT,2002,845.3443
QAT,2003,809.8657
QAT,2004,773.7075
QAT,2005,774.05
QAT,2006,822.8069
QAT,2007,844.8688
QAT,2008,823.881
QAT,2009,814.3652
QAT,2010,794.3533
QAT,2011,744.5095
QAT,2012,708.267
QAT,2013,692.3367
QAT,2014,689.7652
QAT,2015,695.574
QAT,2016,681.9256
QAT,2017,668.7929
QAT,2018,657.3685
QAT,2019,650.1274
ROU,2000,737.8953
ROU,2001,738.6678
ROU,2002,771.93
ROU,2003,762.8967
ROU,2004,728.2761
ROU,2005,724.7859
ROU,2006,699.981
ROU,2007,668.9481
ROU,2008,656.3917
ROU,2009,655.9005
ROU,2010,647.9892
ROU,2011,617.8642
ROU,2012,612.7525
ROU,2013,583.2392
ROU,2014,590.8749
ROU,2015,592.371
ROU,2016,577.6521
ROU,2017,576.2491
ROU,2018,572.4485
ROU,2019,555.2721
RUS,2000,937.6258
RUS,2001,944.4765
RUS,2002,972.2711
RUS,2003,999.7576
RUS,2004,966.3377
RUS,2005,967.375
RUS,2006,906.3127
RUS,2007,860.6192
RUS,2008,851.7895
RUS,2009,818.2922
RUS,2010,805.2656
RUS,2011,750.0156
RUS,2012,725.2233
RUS,2013,701.6843
RUS,2014,708.4768
RUS,2015,688.0004
RUS,2016,675.1375
RUS,2017,644.1252
RUS,2018,642.4669
RUS,2019,619.5153
RWA,2000,995.8544
RWA,2001,928.7592
RWA,2002,877.2084
RWA,2003,823.4869
RWA,2004,772.0315
RWA,2005,732.4929
RWA,2006,706.3082
RWA,2007,684.8018
RWA,2008,666.1157
RWA,2009,642.864
RWA,2010,629.4411
RWA,2011,616.1587
RWA,2012,607.7369
RWA,2013,597.4718
RWA,2014,595.2958
RWA,2015,591.5815
RWA,2016,585.0562
RWA,2017,580.6861
RWA,2018,579.7557
RWA,2019,579.0164
SAU,2000,721.7238
SAU,2001,716.9145
SAU,2002,711.3831
SAU,2003,705.767
SAU,2004,693.0622
SAU,2005,687.2494
SAU,2006,688.2592
SAU,2007,688.9049
SAU,2008,688.1321
SAU,2009,682.0916
SAU,2010,673.4129
SAU,2011,657.3336
SAU,2012,641.2311
SAU,2013,628.8485
SAU,2014,617.0768
SAU,2015,603.9601
SAU,2016,592.4833
SAU,2017,580.1168
SAU,2018,568.4491
SAU,2019,558.053
SDN,2000,693.3426
SDN,2001,686.5813
SDN,2002,682.4741
SDN,2003,672.2821
SDN,2004,662.9541
SDN,2005,660.8406
SDN,2006,655.8845
SDN,2007,650.3451
SDN,2008,649.1648
SDN,2009,651.6257
SDN,2010,640.6141
SDN,2011,654.4936
SDN,2012,643.9174
SDN,2013,645.2914
SDN,2014,640.0354
SDN,2015,636.7054
SDN,2016,633.3056
SDN,2017,631.7936
SDN,2018,629.6476
SDN,2019,625.6681
SEN,2000,640.5448
SEN,2001,636.6511
SEN,2002,627.7875
SEN,2003,626.3482
SEN,2004,623.1056
SEN,2005,617.3824
SEN,2006,610.2486
SEN,2007,599.1626
SEN,2008,599.8969
SEN,2009,594.1585
SEN,2010,588.4334
SEN,2011,584.2936
SEN,2012,584.1741
SEN,2013,582.4429
SEN,2014,578.1939
SEN,2015,574.7205
SEN,2016,566.2332
SEN,2017,560.8512
SEN,2018,554.9469
SEN,2019,551.3592
SGP,2000,404.5219
SGP,2001,388.5166
SGP,2002,366.1948
SGP,2003,351.1515
SGP,2004,329.1087
SGP,2005,317.1021
SGP,2006,313.233
SGP,2007,326.0615
SGP,2008,314.0723
SGP,2009,288.915
SGP,2010,284.3339
SGP,2011,278.2809
SGP,2012,269.6838
SGP,2013,261.7495
SGP,2014,254.295
SGP,2015,247.6645
SGP,2016,240.5533
SGP,2017,238.9244
SGP,2018,233.2794
SGP,2019,234.8398
SLB,2000,833.6346
SLB,2001,828.0827
SLB,2002,839.6317
SLB,2003,860.8835
SLB,2004,796.1553
SLB,2005,836.1916
SLB,2006,835.693
SLB,2007,906.877
SLB,2008,945.2007
SLB,2009,945.005
SLB,2010,939.8665
SLB,2011,942.0361
SLB,2012,938.4285
SLB,2013,933.2666
SLB,2014,931.8994
SLB,2015,926.0387
SLB,2016,915.3072
SLB,2017,911.577
SLB,2018,918.317
SLB,2019,909.0732
SLE,2000,643.177
SLE,2001,652.8038
SLE,2002,661.5579
SLE,2003,667.9681
SLE,2004,667.0498
SLE,2005,663.8656
SLE,2006,683.1851
SLE,2007,682.8994
SLE,2008,687.1624
SLE,2009,687.4923
SLE,2010,690.3626
SLE,2011,679.8579
SLE,2012,677.9814
SLE,2013,663.0277
SLE,2014,644.6782
SLE,2015,636.9045
SLE,2016,642.5806
SLE,2017,640.8821
SLE,2018,641.9648
SLE,2019,636.3089
SLV,2000,440.3181
SLV,2001,433.2666
SLV,2002,407.1051
SLV,2003,419.4049
SLV,2004,421.0858
SLV,2005,427.6151
SLV,2006,427.0156
SLV,2007,416.96
SLV,2008,415.0405
SLV,2009,417.0423
SLV,2010,417.5217
SLV,2011,419.0731
SLV,2012,403.6089
SLV,2013,416.5821
SLV,2014,425.7984
SLV,2015,445.215
SLV,2016,395.871
SLV,2017,401.4689
SLV,2018,396.5286
SLV,2019,392.6714
SOM,2000,814.9826
SOM,2001,807.9359
SOM,2002,806.4362
SOM,2003,813.7188
SOM,2004,817.9054
SOM,2005,820.9388
SOM,2006,812.8286
SOM,2007,810.5897
SOM,2008,817.5877
SOM,2009,815.0139
SOM,2010,796.783
SOM,2011,791.3944
SOM,2012,795.2697
SOM,2013,793.467
SOM,2014,786.5375
SOM,2015,784.4539
SOM,2016,779.4497
SOM,2017,775.3841
SOM,2018,773.1409
SOM,2019,769.1506
SRB,2000,827.5371
SRB,2001,773.6538
SRB,2002,795.4893
SRB,2003,790.8827
SRB,2004,773.2271
SRB,2005,770.5912
SRB,2006,724.6184
SRB,2007,711.2605
SRB,2008,698.9232
SRB,2009,691.2195
SRB,2010,677.9091
SRB,2011,673.0385
SRB,2012,656.7658
SRB,2013,630.7576
SRB,2014,628.5218
SRB,2015,631.935
SRB,2016,608.2832
SRB,2017,634.034
SRB,2018,607.268
SRB,2019,600.8104
SSD,2000,528.3458
SSD,2001,510.9508
SSD,2002,500.8985
SSD,2003,499.3918
SSD,2004,498.35
SSD,2005,493.6227
SSD,2006,493.5678
SSD,2007,489.6195
SSD,2008,484.3649
SSD,2009,478.4071
SSD,2010,475.5692
SSD,2011,473.1592
SSD,2012,481.3396
SSD,2013,462.8906
SSD,2014,456.6115
SSD,2015,467.2167
SSD,2016,472.4146
SSD,2017,467.1477
SSD,2018,480.8507
SSD,2019,481.0701
STP,2000,645.078
STP,2001,656.8494
STP,2002,651.3973
STP,2003,587.1084
STP,2004,599.8421
STP,2005,624.1928
STP,2006,626.7025
STP,2007,652.1762
STP,2008,648.3073
STP,2009,643.6044
STP,2010,631.7991
STP,2011,622.3297
STP,2012,634.8828
STP,2013,625.294
STP,2014,626.5077
STP,2015,616.2083
STP,2016,614.6321
STP,2017,622.738
STP,2018,617.101
STP,2019,613.2271
SUR,2000,612.285
SUR,2001,636.4633
SUR,2002,642.275
SUR,2003,634.5231
SUR,2004,625.4579
SUR,2005,615.9424
SUR,2006,603.4701
SUR,2007,593.0967
SUR,2008,581.5743
SUR,2009,572.03
SUR,2010,566.1869
SUR,2011,561.6
SUR,2012,560.3179
SUR,2013,564.4443
SUR,2014,563.37
SUR,2015,570.7879
SUR,2016,590.5213
SUR,2017,615.7037
SUR,2018,652.1457
SUR,2019,665.3646
SVK,2000,675.0776
SVK,2001,674.5759
SVK,2002,658.2769
SVK,2003,656.4372
SVK,2004,638.1589
SVK,2005,643.7726
SVK,2006,626.5566
SVK,2007,619.6369
SVK,2008,597.0269
SVK,2009,582.2866
SVK,2010,573.1215
SVK,2011,546.5968
SVK,2012,539.0045
SVK,2013,522.6861
SVK,2014,506.036
SVK,2015,496.8771
SVK,2016,483.1348
SVK,2017,468.8167
SVK,2018,454.9777
SVK,2019,441.7813
SVN,2000,517.9278
SVN,2001,513.6631
SVN,2002,506.1415
SVN,2003,515.1691
SVN,2004,476.1814
SVN,2005,468.6515
SVN,2006,436.2365
SVN,2007,434.421
SVN,2008,411.7279
SVN,2009,406.5994
SVN,2010,393.5813
SVN,2011,380.2912
SVN,2012,378.8346
SVN,2013,371.3012
SVN,2014,355.2853
SVN,2015,363.1196
SVN,2016,349.4848
SVN,2017,354.9479
SVN,2018,352.0996
SVN,2019,339.7941
SWE,2000,404.4066
SWE,2001,400.6166
SWE,2002,397.5081
SWE,2003,388.4446
SWE,2004,376.6507
SWE,2005,372.1363
SWE,2006,366.471
SWE,2007,360.0382
SWE,2008,353.8372
SWE,2009,344.7501
SWE,2010,343.0995
SWE,2011,334.5965
SWE,2012,335.1134
SWE,2013,326.4049
SWE,2014,315.1689
SWE,2015,321.0464
SWE,2016,315.6616
SWE,2017,312.0859
SWE,2018,304.2881
SWE,2019,300.5463
SWZ,2000,1014.084
SWZ,2001,1074.453
SWZ,2002,1147.534
SWZ,2003,1195.864
SWZ,2004,1225.529
SWZ,2005,1244.995
SWZ,2006,1257.001
SWZ,2007,1295.328
SWZ,2008,1295.327
SWZ,2009,1275.995
SWZ,2010,1225.672
SWZ,2011,1168.905
SWZ,2012,1153.438
SWZ,2013,1111.989
SWZ,2014,1047.767
SWZ,2015,995.3467
SWZ,2016,969.333
SWZ,2017,938.6309
SWZ,2018,911.5076
SWZ,2019,917.1078
SYC,2000,637.5849
SYC,2001,631.2491
SYC,2002,633.4456
SYC,2003,646.7938
SYC,2004,639.949
SYC,2005,639.0606
SYC,2006,630.9516
SYC,2007,621.1474
SYC,2008,623.7379
SYC,2009,611.8236
SYC,2010,588.427
SYC,2011,573.0127
SYC,2012,578.8928
SYC,2013,572.5359
SYC,2014,566.722
SYC,2015,567.7754
SYC,2016,570.9974
SYC,2017,572.771
SYC,2018,570.9917
SYC,2019,569.9074
SYR,2000,777.7982
SYR,2001,736.2527
SYR,2002,724.3859
SYR,2003,678.4512
SYR,2004,665.4338
SYR,2005,647.7149
SYR,2006,636.7774
SYR,2007,634.9199
SYR,2008,640.0538
SYR,2009,630.0326
SYR,2010,634.7083
SYR,2011,630.6203
SYR,2012,629.2848
SYR,2013,643.1573
SYR,2014,601.4931
SYR,2015,588.721
SYR,2016,615.1557
SYR,2017,635.5046
SYR,2018,632.5567
SYR,2019,633.5135
TCD,2000,674.5362
TCD,2001,670.6154
TCD,2002,673.0152
TCD,2003,674.7388
TCD,2004,666.4847
TCD,2005,665.6417
TCD,2006,665.9103
TCD,2007,672.9303
TCD,2008,670.9466
TCD,2009,674.3413
TCD,2010,678.3023
TCD,2011,677.7646
TCD,2012,677.1518
TCD,2013,671.7463
TCD,2014,661.5235
TCD,2015,653.5579
TCD,2016,644.9865
TCD,2017,644.7499
TCD,2018,637.9879
TCD,2019,626.21
TGO,2000,728.2188
TGO,2001,733.8608
TGO,2002,740.5262
TGO,2003,748.5441
TGO,2004,746.8979
TGO,2005,746.066
TGO,2006,752.5476
TGO,2007,750.7228
TGO,2008,749.7085
TGO,2009,741.8373
TGO,2010,734.0184
TGO,2011,730.1363
TGO,2012,723.2267
TGO,2013,714.3616
TGO,2014,704.5713
TGO,2015,694.2779
TGO,2016,678.7704
TGO,2017,666.0694
TGO,2018,654.6523
TGO,2019,649.4303
THA,2000,510.128
THA,2001,465.6545
THA,2002,457.3631
THA,2003,445.3036
THA,2004,446.7335
THA,2005,433.2086
THA,2006,423.0374
THA,2007,410.2234
THA,2008,400.5647
THA,2009,390.9368
THA,2010,389.4678
THA,2011,380.4378
THA,2012,371.1757
THA,2013,362.7401
THA,2014,362.195
THA,2015,360.7033
THA,2016,364.74
THA,2017,361.8216
THA,2018,363.1325
THA,2019,362.563
TJK,2000,774.7386
TJK,2001,789.7433
TJK,2002,805.2883
TJK,2003,818.2089
TJK,2004,834.1482
TJK,2005,858.499
TJK,2006,863.3409
TJK,2007,874.4821
TJK,2008,879.5672
TJK,2009,881.5115
TJK,2010,908.9756
TJK,2011,921.2661
TJK,2012,922.3143
TJK,2013,911.0889
TJK,2014,926.9935
TJK,2015,943.0413
TJK,2016,960.785
TJK,2017,951.2525
TJK,2018,903.3761
TJK,2019,876.12
TKM,2000,937.1512
TKM,2001,929.6625
TKM,2002,1008.779
TKM,2003,1011.594
TKM,2004,999.6888
TKM,2005,1037.396
TKM,2006,982.3613
TKM,2007,965.3282
TKM,2008,934.4875
TKM,2009,839.6606
TKM,2010,807.7249
TKM,2011,796.258
TKM,2012,768.196
TKM,2013,760.0387
TKM,2014,747.0846
TKM,2015,721.5681
TKM,2016,705.8132
TKM,2017,673.8793
TKM,2018,665.8989
TKM,2019,668.159
TLS,2000,539.437
TLS,2001,542.3149
TLS,2002,528.5632
TLS,2003,551.869
TLS,2004,562.4181
TLS,2005,554.7252
TLS,2006,529.5721
TLS,2007,507.8693
TLS,2008,504.0121
TLS,2009,580.2183
TLS,2010,572.9746
TLS,2011,573.4523
TLS,2012,553.0551
TLS,2013,552.903
TLS,2014,555.1077
TLS,2015,541.0281
TLS,2016,552.3087
TLS,2017,547.5837
TLS,2018,561.3124
TLS,2019,570.3933
TON,2000,708.2203
TON,2001,698.1857
TON,2002,697.1768
TON,2003,699.2565
TON,2004,684.8712
TON,2005,650.1369
TON,2006,644.0637
TON,2007,646.2235
TON,2008,645.8454
TON,2009,649.4504
TON,2010,655.3664
TON,2011,653.7016
TON,2012,654.2315
TON,2013,654.7301
TON,2014,656.3315
TON,2015,655.4849
TON,2016,646.5234
TON,2017,644.5188
TON,2018,636.5571
TON,2019,624.7742
TTO,2000,731.4385
TTO,2001,730.4539
TTO,2002,703.834
TTO,2003,719.4416
TTO,2004,693.865
TTO,2005,675.6889
TTO,2006,638.7331
TTO,2007,617.0223
TTO,2008,645.4515
TTO,2009,575.9139
TTO,2010,608.2366
TTO,2011,549.0679
TTO,2012,547.6576
TTO,2013,536.7092
TTO,2014,517.4348
TTO,2015,500.1244
TTO,2016,485.305
TTO,2017,469.3304
TTO,2018,452.695
TTO,2019,438.9595
TUN,2000,545.6102
TUN,2001,540.2514
TUN,2002,535.2599
TUN,2003,529.9163
TUN,2004,524.6876
TUN,2005,519.4114
TUN,2006,514.9946
TUN,2007,510.6154
TUN,2008,506.9531
TUN,2009,502.5931
TUN,2010,498.8354
TUN,2011,493.2166
TUN,2012,488.8568
TUN,2013,484.9097
TUN,2014,480.4905
TUN,2015,476.1771
TUN,2016,472.7055
TUN,2017,470.5569
TUN,2018,467.2878
TUN,2019,462.4613
TUR,2000,514.9706
TUR,2001,510.6857
TUR,2002,509.1946
TUR,2003,496.2983
TUR,2004,481.9291
TUR,2005,467.4097
TUR,2006,468.2661
TUR,2007,469.8862
TUR,2008,478.9665
TUR,2009,491.789
TUR,2010,494.4386
TUR,2011,487.53
TUR,2012,480.0189
TUR,2013,478.4098
TUR,2014,475.5677
TUR,2015,463.9265
TUR,2016,457.5084
TUR,2017,451.987
TUR,2018,441.5491
TUR,2019,436.8309
TZA,2000,627.6441
TZA,2001,604.2267
TZA,2002,580.2401
TZA,2003,565.8428
TZA,2004,547.1433
TZA,2005,536.3496
TZA,2006,541.3491
TZA,2007,547.4218
TZA,2008,561.5032
TZA,2009,555.1293
TZA,2010,537.9997
TZA,2011,529.0114
TZA,2012,512.1704
TZA,2013,518.3198
TZA,2014,504.794
TZA,2015,504.7085
TZA,2016,506.3085
TZA,2017,501.4967
TZA,2018,495.9666
TZA,2019,496.4681
UGA,2000,788.9227
UGA,2001,779.0942
UGA,2002,764.9377
UGA,2003,755.6381
UGA,2004,754.3711
UGA,2005,752.0422
UGA,2006,734.918
UGA,2007,692.8602
UGA,2008,665.0422
UGA,2009,653.6306
UGA,2010,639.6353
UGA,2011,637.4371
UGA,2012,618.3852
UGA,2013,610.3243
UGA,2014,596.0294
UGA,2015,589.5602
UGA,2016,589.9539
UGA,2017,572.456
UGA,2018,570.1151
UGA,2019,572.2314
UKR,2000,895.1192
UKR,2001,877.594
UKR,2002,898.2449
UKR,2003,911.4757
UKR,2004,906.1452
UKR,2005,926.9603
UKR,2006,889.5735
UKR,2007,886.132
UKR,2008,873.6475
UKR,2009,811.327
UKR,2010,791.931
UKR,2011,744.1383
UKR,2012,734.1656
UKR,2013,719.3033
UKR,2014,731.5562
UKR,2015,679.9641
UKR,2016,671.6245
UKR,2017,644.0109
UKR,2018,658.9348
UKR,2019,649.0498
URY,2000,527.7119
URY,2001,528.6724
URY,2002,520.8349
URY,2003,537.1211
URY,2004,521.8799
URY,2005,510.9148
URY,2006,482.9668
URY,2007,515.4821
URY,2008,472.3777
URY,2009,460.748
URY,2010,471.9775
URY,2011,465.2266
URY,2012,463.7161
URY,2013,450.4699
URY,2014,439.389
URY,2015,445.6162
URY,2016,456.547
URY,2017,436.2206
URY,2018,443.2175
URY,2019,445.2019
USA,2000,481.6506
USA,2001,473.2376
USA,2002,468.6373
USA,2003,462.5188
USA,2004,446.4185
USA,2005,447.3389
USA,2006,434.8043
USA,2007,425.2504
USA,2008,424.6878
