year,iso3,country,region,gdppc,pm25_concentration,population
2012,MDV,Maldives,Asia,7447.41560773318,2.68,386822
2012,MLI,Mali,Africa,753.392137501905,4.23,16957039
2012,MLT,Malta,Europe,22526.5370208632,4.82,426616
2012,MHL,Marshall Islands,Oceania,3453.86430371952,0.08,51438
2012,MRT,Mauritania,Africa,1850.38496774479,1.76,3619035
2012,MUS,Mauritius,Africa,9291.23627601053,0.39,1289174
2012,MEX,Mexico,North America,10842.7330894856,15.22,116818209
2012,FSM,Micronesia,Oceania,3023.58544607879,0.1,107908
2012,MDA,Moldova,Europe,3044.8084324815,15.36,3482629
2012,MCO,Monaco,Europe,165497.097810044,10.28,34738
2012,MNG,Mongolia,Asia,4402.30452266711,5.03,2795463
2012,MNE,Montenegro,Europe,6586.39970256684,9.43,633549
2012,MAR,Morocco,Africa,3164.00463867188,4.69,33355247
2012,MOZ,Mozambique,Africa,681.49212857369,8.54,24337849
2012,MMR,Myanmar,Asia,1193.54764908799,21.81,49837450
2012,NAM,Namibia,Africa,6017.17836541483,8.93,2194657
2012,NRU,Nauru,Oceania,9675.95968504209,0.1,10289
2012,NPL,Nepal,Asia,794.092564101405,42.05,27534917
2012,NLD,Netherlands,Europe,50070.1416045904,12.87,16915191
2012,NCL,New Caledonia,Oceania,37294.0228471229,0.35,271640
2012,NZL,New Zealand,Oceania,39974.2997334925,1.63,4411682
2012,NIC,Nicaragua,North America,1746.41858428988,5.52,5901290
2012,NER,Niger,Africa,525.047284914011,4.68,17836770
2012,NGA,Nigeria,Africa,2728.02278831129,16.4,176200628
2012,MNP,Northern Mariana Islands,Oceania,14247.7893007888,0.39,53252
2012,NOR,Norway,Europe,102175.919298374,3.65,5018456
2012,OMN,Oman,Asia,24722.6388245874,9.61,3547106
2012,PAK,Pakistan,Asia,1236.89276298823,29.23,207667129
2012,PLW,Palau,Oceania,12022.8680562086,0.24,17791
2012,PAN,Panama,North America,10767.2931788172,1.92,3759260
2012,PNG,Papua New Guinea,Oceania,2653.09278970276,2.14,8081396
2012,PRY,Paraguay,South America,5617.10491786787,8.37,5897011
2012,PER,Peru,South America,6475.72044267849,17.11,29550366
2012,PHL,Philippines,Asia,2671.77752181561,8.5,100175512
2012,POL,Poland,Europe,13010.7555868425,20.33,38247868
2012,PRT,Portugal,Europe,20563.7136012629,6.04,10513154
2012,PRI,Puerto Rico,North America,27944.7338937424,1.41,3646422
2012,QAT,Qatar,Asia,98041.3622380894,19.76,1907121
2012,COG,Republic of Congo,Africa,3753.86092808102,24.09,4740456
2012,ROU,Romania,Europe,8930.72991164974,14.65,20158452
2012,RUS,Russia,Europe,15401.8515625,12.71,144291024
2012,RWA,Rwanda,Africa,706.137130523623,23.42,10829904
2012,KNA,Saint Kitts and Nevis,North America,17293.8060527894,0.56,47056
2012,LCA,Saint Lucia,North America,9231.57625405725,0.89,172595
2012,VCT,Saint Vincent and the Grenadines,North America,6754.37018395671,0.61,108754
2012,WSM,Samoa,Oceania,3902.31199231566,0.1,196517
2012,SMR,San Marino,Europe,48433.5702995685,11.14,33494
2012,STP,Sao Tome and Principe,Africa,1207.70070239994,6.52,189452
2012,SAU,Saudi Arabia,Asia,24069.1994773483,11.32,27062447
2012,SEN,Senegal,Africa,1334.72591526235,3.2,13310499
2012,SRB,Serbia,Europe,6015.94522756969,13.87,7324624
2012,SYC,Seychelles,Africa,12337.1554669388,0.74,99565
2012,SLE,Sierra Leone,Africa,558.179723315125,8.77,6551077
2012,SGP,Singapore,Asia,55547.5553077786,15.9,5293344
2012,SVK,Slovakia,Europe,17498.3539002594,17.03,5404877
2012,SVN,Slovenia,Europe,22641.805122503,11.41,2053321
2012,SLB,Solomon Islands,Oceania,2087.51788731499,0.17,573622
2012,SOM,Somalia,Africa,324.887176498939,3.46,12461164
2012,ZAF,South Africa,Africa,8173.8691381716,16.5,53782569
2012,KOR,South Korea,Asia,25459.1689000965,18.85,49599579
2012,SSD,South Sudan,Africa,1114.92372260191,9.56,10756244
2012,ESP,Spain,Europe,28322.9465923276,7.87,47018321
2012,LKA,Sri Lanka,Asia,3351.89247576451,7.39,21169461
2012,PSE,State of Palestine,Asia,3067.43872735614,8.16,4215318
2012,SDN,Sudan,Africa,1070.33972167969,5.05,36923176
2012,SUR,Suriname,South America,8922.95618613502,1.42,562640
2012,SWZ,Swaziland,Africa,4396.57912043588,14.31,1123869
2012,SWE,Sweden,Europe,58037.8213192173,4.69,9519479
2012,CHE,Switzerland,Europe,85836.2076767359,13.02,7998927
2012,SYR,Syria,Asia,1910.60452580833,10.59,22759763
2012,TJK,Tajikistan,Asia,959.360284998425,23.89,8014087
2012,TZA,Tanzania,Africa,854.540466308594,10.88,47374259
2012,THA,Thailand,Asia,5748.63272062158,29.84,69436091
2013,AFG,Afghanistan,Asia,638.73318101404,13.02,31622708
2013,ALB,Albania,Europe,4413.06338346821,9.69,2907570
2013,DZA,Algeria,Africa,6044.67490330703,5.4,38414176
2013,ASM,American Samoa,Oceania,12038.8715916596,0.1,54026
2013,AND,Andorra,Europe,44747.7538641695,4.65,75220
2013,AGO,Angola,Africa,5061.34925297484,18.97,26165616
2013,ATG,Antigua and Barbuda,North America,14977.0718321065,0.59,88074
2013,ARG,Argentina,South America,13080.2547323367,7.8,42582454
2013,ARM,Armenia,Asia,3833.15707396348,16.88,2922528
2013,ABW,Aruba,North America,26514.8689800777,1.39,102570
2013,AUS,Australia,Oceania,68198.4193446869,2.69,23236271
2013,AUT,Austria,Europe,50731.1272541847,14.08,8481411
2013,AZE,Azerbaijan,Asia,7875.34536661549,16.17,9504417
2013,BHS,Bahamas,North America,26956.5668352133,1.75,378957
2013,BHR,Bahrain,Asia,25790.7303121382,17.55,1257206
2013,BGD,Bangladesh,Asia,973.828617573534,48.24,156532135
2013,BRB,Barbados,North America,16952.1344337493,0.58,277670
2013,BLR,Belarus,Europe,7998.0802045456,13.52,9464454
2013,BEL,Belgium,Europe,46757.9518559598,12.52,11160277
2013,BLZ,Belize,North America,5865.47090174488,5.21,341633
2013,BEN,Benin,Africa,1214.29556540248,13.28,10708831
2013,BMU,Bermuda,North America,99471.6388978631,1.04,63594
2013,BTN,Bhutan,Asia,2624.76519363139,21.83,725283
2013,BOL,Bolivia,South America,2853.79716191598,10.52,10682612
2013,BIH,Bosnia and Herzegovina,Europe,5025.24175294061,11.02,3610858
2013,BWA,Botswana,Africa,6436.60331866558,14.64,2140687
2013,BRA,Brazil,South America,12258.5657091866,8.07,198478291
2013,BRN,Brunei Darussalam,Asia,43950.0454619989,8.06,411206
2013,BGR,Bulgaria,Europe,7687.71368243317,11.78,7264606
2013,BFA,Burkina Faso,Africa,762.303780103138,4.68,17695412
2013,BDI,Burundi,Africa,241.547665709857,20.43,10439345
2013,KHM,Cambodia,Asia,1015.22088134268,19.1,15170212
2013,CMR,Cameroon,Africa,1559.13904965903,12.9,21402379
2013,CAN,Canada,North America,52638.1187235237,6.45,35293420
2013,CPV,Cape Verde,Africa,3757.65995326233,1.09,512232
2013,CYM,Cayman Islands,North America,75685.3583652828,2.66,58678
2013,CAF,Central African Republic,Africa,352.22685487121,16.25,4642424
2013,TCD,Chad,Africa,980.083544373007,5.14,13691081
2013,CHL,Chile,South America,15842.159166151,12.84,17687006
2013,CHN,China,Asia,7020.3860742288,45.16,1379008046
2013,COL,Colombia,South America,8263.64192942212,8.23,46151584
2013,COM,Comoros,Africa,1595.98981808122,1.91,696202
2013,CRI,Costa Rica,North America,10633.2665504623,3.6,4716153
2013,CIV,Cote d'Ivoire,Africa,1903.05422876301,9.73,23939775
2013,HRV,Croatia,Europe,14002.2381023542,11.92,4242404
2013,CUB,Cuba,North America,6814.24384354868,4.31,11298163
2013,CYP,Cyprus,Asia,27797.453125,8.67,1183899
2013,CZE,Czech Republic,Europe,20133.1691431353,17.15,10511164
2013,COD,Dem. Rep. Congo,Africa,444.864357559096,24.27,75789395
2013,DNK,Denmark,Europe,61191.1937042028,7.21,5615334
2013,DJI,Djibouti,Africa,2102.19794830208,7.08,984832
2013,DMA,Dominica,North America,7240.67911908479,0.77,69733
2013,DOM,Dominican Republic,North America,6171.29512670907,2.89,10193837
2013,ECU,Ecuador,South America,6141.98318144215,9.49,15807130
2013,EGY,Egypt,Africa,3088.8908340843,7.79,95333551
2013,SLV,El Salvador,North America,3555.16209958481,11.24,6138845
2013,GNQ,Equatorial Guinea,Africa,17644.5943045414,11.53,1346220
2013,EST,Estonia,Europe,19056.0019226989,7.18,1317921
2013,ETH,Ethiopia,Africa,490.792478420391,12.68,98438750
2013,FRO,Faeroe Islands,Europe,55560.1330274996,1.22,48296
2013,FJI,Fiji,Oceania,4586.95521117587,0.19,916358
2013,FIN,Finland,Europe,49892.2233632732,5.28,5439058
2013,FRA,France,Europe,42602.7179652667,11.27,64387736
2013,PYF,French Polynesia,Oceania,20941.5173404574,0.19,274737
2013,GAB,Gabon,Africa,9250.08111462036,16.89,1913061
2013,GMB,Gambia,Africa,647.385534561172,3.61,2103826
2013,GEO,Georgia,Asia,4712.00229382665,12.75,3809128
2013,DEU,Germany,Europe,46298.9229177341,12.05,81041580
2013,GHA,Ghana,Africa,2282.40750113579,12.66,27386192
2013,GRC,Greece,Europe,21787.7877636035,9.79,10967535
2013,GRL,Greenland,North America,47535.4883792376,0.96,56532
2013,GRD,Grenada,North America,7205.25476521885,0.59,113498
2013,GUM,Guam,Oceania,32318.8908975541,0.4,165978
2013,GTM,Guatemala,North America,3522.76742900978,12.33,15387341
2013,GIN,Guinea,Africa,757.692272561928,5.25,11191874
2013,GNB,Guinea-Bissau,Africa,653.618532340544,4.63,1695978
2013,GUY,Guyana,South America,5576.25020582207,1.58,750021
2013,HTI,Haiti,North America,1452.31355887818,3.75,10222365
2013,HND,Honduras,North America,2064.55053629483,9.77,8889277
2013,HKG,Hong Kong,Asia,38403.7777145477,26.41,7264330
2013,HUN,Hungary,Europe,13715.0703590361,15.39,9889344
2013,ISL,Iceland,Europe,49804.9829978371,1.2,323891
2013,IND,India,Asia,1438.05700503424,44.93,1295829506
2013,IDN,Indonesia,Asia,3602.88551680629,10.36,255852466
2013,IRN,Iran,Asia,6280.68186740814,12.02,80414688
2013,IRQ,Iraq,Asia,6612.90225210234,12.9,35281987
2013,IRL,Ireland,Europe,51496.9616850661,5.01,4624687
2013,IMN,Isle of Man,Europe,83204.6922265718,7.34,84158
2013,ISR,Israel,Asia,36941.8423573582,8.65,7749369
2013,ITA,Italy,Europe,35560.0814062288,11.93,60653865
2013,JAM,Jamaica,North America,5143.72218263652,2.68,2783689
2013,JPN,Japan,Asia,40898.6478964744,11.78,127723641
2013,JOR,Jordan,Asia,4477.61832070861,7.78,7991812
2013,KAZ,Kazakhstan,Asia,13890.6339694612,12.0,17556502
2013,KEN,Kenya,Africa,1376.82920465019,9.92,44986794
2013,KIR,Kiribati,Oceania,1780.65702846669,0.16,113847
2013,KWT,Kuwait,Asia,47762.8566997928,17.86,3507754
2013,KGZ,Kyrgyzstan,Asia,1282.43824753314,13.55,5797296
2013,LAO,Laos,Asia,1815.44023786192,32.7,6611385
2013,LVA,Latvia,Europe,15007.4918561719,9.57,2013004
2013,LBN,Lebanon,Asia,8255.20921055985,9.0,5743440
2013,LSO,Lesotho,Africa,1141.3609231718,13.52,2056508
2013,LBR,Liberia,Africa,717.635753333907,7.02,4470245
2013,LBY,Libya,Africa,12589.5279437569,4.19,6304636
2013,LIE,Liechtenstein,Europe,173659.411799089,9.1,36930
2013,LTU,Lithuania,Europe,15729.6524666512,11.82,2958359
2013,LUX,Luxembourg,Europe,120000.140729859,11.06,543359
2013,MAC,Macao,Asia,86853.4770469877,30.2,598752
2013,MKD,Macedonia,Europe,5626.26115664893,10.08,2013280
2013,MDG,Madagascar,Africa,526.688019635403,4.36,24109290
2013,MWI,Malawi,Africa,501.19717297875,11.07,16161817
2013,MYS,Malaysia,Asia,10727.6690215542,13.43,30174269
2013,MDV,Maldives,Asia,8222.55803812328,2.39,400079
2013,MLI,Mali,Africa,778.797052798816,3.07,17459621
2013,MLT,Malta,Europe,24769.5962287121,4.78,428457
2013,MHL,Marshall Islands,Oceania,3618.49619492061,0.13,50696
2013,MRT,Mauritania,Africa,1929.7756392353,1.47,3734324
2013,MUS,Mauritius,Africa,9764.64413060045,0.4,1290989
2013,MEX,Mexico,North America,11317.4910604809,15.7,118343571
2013,FSM,Micronesia,Oceania,2920.70086272777,0.2,108133
2013,MDA,Moldova,Europe,3321.04397795719,14.5,3408741
2013,MCO,Monaco,Europe,185055.517569114,10.1,35475
2013,MNG,Mongolia,Asia,4422.30087600131,5.42,2851887
2013,MNE,Montenegro,Europe,7188.86361611271,8.23,633203
2013,MAR,Morocco,Africa,3377.6435546875,5.86,33787573
2013,MOZ,Mozambique,Africa,681.065114197441,8.44,25051613
2013,MMR,Myanmar,Asia,1189.96476478036,25.91,50262658
2013,NAM,Namibia,Africa,5463.03136620996,9.9,2252506
2013,NRU,Nauru,Oceania,8825.97858075408,0.2,10539
2013,NPL,Nepal,Asia,809.384453314378,41.38,27589997
2013,NLD,Netherlands,Europe,52198.8975607454,10.91,16967065
2013,NCL,New Caledonia,Oceania,38503.2540609118,0.43,276832
2013,NZL,New Zealand,Oceania,42977.388040868,1.65,4453859
2013,NIC,Nicaragua,North America,1794.77996471527,5.07,5983850
2013,NER,Niger,Africa,548.157848842165,4.01,18519898
2013,NGA,Nigeria,Africa,2976.75683168398,15.68,181049443
2013,MNP,Northern Mariana Islands,Oceania,14806.0067892829,0.39,52775
2013,NOR,Norway,Europe,103553.840134417,3.45,5080125
2013,OMN,Oman,Asia,23563.9405992228,9.41,3833915
2013,PAK,Pakistan,Asia,1259.66836828623,30.71,211073979
2013,PLW,Palau,Oceania,12595.6286007486,0.32,17669
2013,PAN,Panama,North America,11932.2862205866,1.59,3825332
2013,PNG,Papua New Guinea,Oceania,2578.49864720758,1.73,8302700
2013,PRY,Paraguay,South America,6410.81470278733,6.76,5982446
2013,PER,Peru,South America,6697.18774707052,16.71,29817909
2013,PHL,Philippines,Asia,2847.56794274704,8.05,102076337
2013,POL,Poland,Europe,13558.3411314221,18.85,38259266
2013,PRT,Portugal,Europe,21653.1959752225,6.62,10458286
2013,PRI,Puerto Rico,North America,28513.1657351067,1.5,3606771
2013,QAT,Qatar,Asia,97630.8255152088,20.58,2032650
2013,COG,Republic of Congo,Africa,3719.6510360643,26.93,4857106
2013,ROU,Romania,Europe,9497.20647561211,14.36,20062914
2013,RUS,Russia,Europe,15941.4482421875,13.51,144604102
2013,RWA,Rwanda,Africa,704.415555508211,21.53,11093340
2013,KNA,Saint Kitts and Nevis,North America,18315.914675326,0.61,47092
2013,LCA,Saint Lucia,North America,9542.71357425779,0.92,173380
2013,VCT,Saint Vincent and the Grenadines,North America,7117.55476276649,0.61,108156
2013,WSM,Samoa,Oceania,3989.89859047662,0.19,198282
2013,SMR,San Marino,Europe,50435.3673298211,10.89,33641
2013,STP,Sao Tome and Principe,Africa,1378.23019340903,9.41,193157
2013,SAU,Saudi Arabia,Asia,23945.511989974,11.67,28026826
2013,SEN,Senegal,Africa,1391.5321896037,2.82,13710857
2013,SRB,Serbia,Europe,6755.07367461629,12.79,7276184
2013,SYC,Seychelles,Africa,14821.2921476077,0.61,102108
2013,SLE,Sierra Leone,Africa,706.452681507398,5.69,6714057
2013,SGP,Singapore,Asia,56967.4257940383,14.36,5385589
2013,SVK,Slovakia,Europe,18276.0095516546,17.43,5410422
2013,SVN,Slovenia,Europe,23503.2824850255,12.71,2056452
2013,SLB,Solomon Islands,Oceania,2208.0852835112,0.24,594952
2013,SOM,Somalia,Africa,454.077264239248,2.97,12869599
2013,ZAF,South Africa,Africa,7441.23085399675,17.66,54678790
2013,KOR,South Korea,Asia,27179.5170146052,26.15,50071168
2013,SSD,South Sudan,Africa,1659.14078728478,10.2,11166276
2013,ESP,Spain,Europe,29077.1820557563,6.89,46860393
2013,LKA,Sri Lanka,Asia,3643.83244664348,8.05,21358829
2013,PSE,State of Palestine,Asia,3315.29753909282,9.04,4315264
2013,SDN,Sudan,Africa,1195.42028808594,5.95,37785854
2013,SUR,Suriname,South America,9124.54109297075,1.25,569025
2013,SWZ,Swaziland,Africa,4111.12838248065,16.61,1129999
2013,SWE,Sweden,Europe,61126.9431963979,5.01,9600621
2013,CHE,Switzerland,Europe,87304.3305813557,11.36,8091197
2013,SYR,Syria,Asia,993.739883114507,11.31,21666920
2013,TJK,Tajikistan,Asia,1038.32078940175,27.33,8216734
2013,TZA,Tanzania,Africa,954.658813476563,11.11,48824134
2013,THA,Thailand,Asia,6041.13394794203,33.19,69845115
2014,AFG,Afghanistan,Asia,626.512929086139,12.2,32792527
2014,ALB,Albania,Europe,4578.63320812155,9.35,2903748
2014,DZA,Algeria,Africa,6164.64469897525,6.05,39205035
2014,ASM,American Samoa,Oceania,12313.9973571825,0.2,53490
2014,AND,Andorra,Europe,45680.5349920165,4.82,73755
2014,AGO,Angola,Africa,5011.9844274536,16.11,27160766
2014,ATG,Antigua and Barbuda,North America,15451.4952444039,0.42,88783
2014,ARG,Argentina,South America,12334.7982453893,7.18,43024072
2014,ARM,Armenia,Asia,4017.22991449473,15.59,2922433
2014,ABW,Aruba,North America,26940.2641144313,1.29,103381
2014,AUS,Australia,Oceania,62558.2438786332,2.55,23595599
2014,AUT,Austria,Europe,51786.3771747905,15.4,8547812
2014,AZE,Azerbaijan,Asia,7890.84028062087,16.93,9631136
2014,BHS,Bahamas,North America,28201.556802208,1.66,382311
2014,BHR,Bahrain,Asia,25464.760097715,13.3,1312858
2014,BGD,Bangladesh,Asia,1108.52251321179,58.19,157964931
2014,BRB,Barbados,North America,16980.0270637458,0.52,278355
2014,BLR,Belarus,Europe,8341.29014337961,15.02,9472704
2014,BEL,Belgium,Europe,47764.0715120833,13.23,11210111
2014,BLZ,Belize,North America,6031.54840210944,2.7,348935
2014,BEN,Benin,Africa,1251.50476511083,9.99,11030008
2014,BMU,Bermuda,North America,98467.683993982,1.13,63551
2014,BTN,Bhutan,Asia,2793.93130333726,24.21,733151
2014,BOL,Bolivia,South America,3022.46288443562,10.28,10848889
2014,BIH,Bosnia and Herzegovina,Europe,5196.97008415107,12.1,3564831
2014,BWA,Botswana,Africa,6844.03324966349,13.39,2172052
2014,BRA,Brazil,South America,12071.4044637296,8.63,200085126
2014,BRN,Brunei Darussalam,Asia,41035.7771227892,7.24,416754
2014,BGR,Bulgaria,Europe,7912.27484371138,11.88,7223451
2014,BFA,Burkina Faso,Africa,767.371344051512,5.2,18229466
2014,BDI,Burundi,Africa,257.818557410131,18.91,10799790
2014,KHM,Cambodia,Asia,1098.07453750531,18.2,15396771
2014,CMR,Cameroon,Africa,1631.7139854966,12.4,22059894
2014,CAN,Canada,North America,50960.8431174661,6.42,35634265
2014,CPV,Cape Verde,Africa,3739.27827890219,1.09,512334
2014,CYM,Cayman Islands,North America,76610.647967975,2.34,60179
2014,CAF,Central African Republic,Africa,394.856932975083,14.71,4623188
2014,TCD,Chad,Africa,1017.78776208855,4.39,14188681
2014,CHL,Chile,South America,14675.1508630779,12.65,17864191
2014,CHN,China,Asia,7636.07434020616,43.03,1387951973
2014,COL,Colombia,South America,8167.47284156277,7.64,46565426
2014,COM,Comoros,Africa,1608.68787678758,1.96,711511
2014,CRI,Costa Rica,North America,10737.6788811529,4.61,4767126
2014,CIV,Cote d'Ivoire,Africa,2124.01942956841,7.76,24527392
2014,HRV,Croatia,Europe,14035.8597369389,13.16,4219485
2014,CUB,Cuba,North America,7117.53573456326,3.45,11285781
2014,CYP,Cyprus,Asia,27244.34375,9.35,1201807
2014,CZE,Czech Republic,Europe,19890.9199056648,18.57,10517222
2014,COD,Dem. Rep. Congo,Africa,472.266235725533,22.47,78403248
2014,DNK,Denmark,Europe,62548.9847332908,11.59,5643793
2014,DJI,Djibouti,Africa,2239.11453821208,6.3,1002720
2014,DMA,Dominica,North America,7502.12090974081,0.67,70385
2014,DOM,Dominican Republic,North America,6533.67091082712,2.74,10315524
2014,ECU,Ecuador,South America,6436.76103650622,7.3,16035126
2014,EGY,Egypt,Africa,3196.86138078687,7.64,97528656
2014,SLV,El Salvador,North America,3638.51765819162,6.98,6162953
2014,GNQ,Equatorial Guinea,Africa,16804.9249271976,13.76,1399829
2014,EST,Estonia,Europe,20261.0667303886,10.77,1314456
2014,ETH,Ethiopia,Africa,557.534148360438,10.77,101115615
2014,FRO,Faeroe Islands,Europe,60126.1256426858,1.69,48515
2014,FJI,Fiji,Oceania,5305.06440743199,0.19,917589
2014,FIN,Finland,Europe,50327.2402902632,8.76,5461686
2014,FRA,France,Europe,43068.5487241739,11.19,64692495
2014,PYF,French Polynesia,Oceania,21223.0754876891,0.2,276388
2014,GAB,Gabon,Africa,9255.36803467635,18.19,1978402
2014,GMB,Gambia,Africa,561.649634566263,3.47,2164533
2014,GEO,Georgia,Asia,4830.33486170249,13.47,3792921
2014,DEU,Germany,Europe,48023.8699845462,15.1,81376078
2014,GHA,Ghana,Africa,1942.92184179852,9.99,28041591
2014,GRC,Greece,Europe,21616.7100094908,10.39,10893169
2014,GRL,Greenland,North America,50485.2244135291,1.46,56196
2014,GRD,Grenada,North America,7726.37826175954,0.54,114148
2014,GUM,Guam,Oceania,33483.9414359299,0.4,165493
2014,GTM,Guatemala,North America,3779.62620518889,7.53,15681725
2014,GIN,Guinea,Africa,774.5690395852,4.56,11472921
2014,GNB,Guinea-Bissau,Africa,651.204531740983,3.93,1741125
2014,GUY,Guyana,South America,5495.37707515986,1.21,754230
2014,HTI,Haiti,North America,1454.64916032025,3.7,10373241
2014,HND,Honduras,North America,2164.42455009318,4.89,9063127
2014,HKG,Hong Kong,Asia,40315.3739510191,27.84,7319503
2014,HUN,Hungary,Europe,14294.2584180751,15.54,9862843
2014,ISL,Iceland,Europe,54576.7448146565,1.35,327516
2014,IND,India,Asia,1559.86377864962,47.34,1312277184
2014,IDN,Indonesia,Asia,3476.62485441547,12.73,258877397
2014,IRN,Iran,Asia,5757.54333251596,11.36,81502045
2014,IRQ,Iraq,Asia,6215.98603314029,8.43,36550059
2014,IRL,Ireland,Europe,55752.7649838131,4.61,4658237
2014,IMN,Isle of Man,Europe,91881.0719500484,6.83,83913
2014,ISR,Israel,Asia,38259.6810956173,8.52,7897173
2014,ITA,Italy,Europe,35565.7213771496,20.24,60664169
2014,JAM,Jamaica,North America,4991.56151652962,2.42,2793756
2014,JPN,Japan,Asia,38475.3952461838,11.81,127486600
2014,JOR,Jordan,Asia,4255.89430213385,7.7,8791715
2014,KAZ,Kazakhstan,Asia,12807.2630452048,9.52,17816285
2014,KEN,Kenya,Africa,1489.91972057277,9.81,46051441
2014,KIR,Kiribati,Oceania,1740.35605234457,0.16,115338
2014,KWT,Kuwait,Asia,43239.8826623799,11.37,3665769
2014,KGZ,Kyrgyzstan,Asia,1279.77078445418,10.68,5898324
2014,LAO,Laos,Asia,1984.50828271186,33.11,6703170
2014,LVA,Latvia,Europe,15742.3913381908,13.02,1994153
2014,LBN,Lebanon,Asia,7665.37969186256,9.09,6346993
2014,LSO,Lesotho,Africa,1165.05065002416,16.09,2080091
2014,LBR,Liberia,Africa,713.734882389203,5.52,4564301
2014,LBY,Libya,Africa,9408.75304325028,3.29,6427260
2014,LIE,Liechtenstein,Europe,179467.516166777,15.83,37191
2014,LTU,Lithuania,Europe,16551.018202078,14.92,2933172
2014,LUX,Luxembourg,Europe,123678.702143275,11.83,556285
2014,MAC,Macao,Asia,90873.6024865671,33.34,610308
2014,MKD,Macedonia,Europe,5925.38592218015,11.28,1997842
2014,MDG,Madagascar,Africa,517.136183122584,3.85,24764357
2014,MWI,Malawi,Africa,534.126977149089,11.33,16621535
2014,MYS,Malaysia,Asia,11045.5801207599,14.2,30696133
2014,MDV,Maldives,Asia,8872.12838570139,2.02,413623
2014,MLI,Mali,Africa,818.430341392215,3.14,18020267
2014,MLT,Malta,Europe,26753.2733830814,4.32,434494
2014,MHL,Marshall Islands,Oceania,3678.10539427642,0.11,49815
2014,MRT,Mauritania,Africa,1715.38883792802,1.58,3848513
2014,MUS,Mauritius,Africa,10366.3550754936,0.4,1292006
2014,MEX,Mexico,North America,11490.0216914226,12.5,119784263
2014,FSM,Micronesia,Oceania,2928.44878191958,0.18,108407
2014,MDA,Moldova,Europe,3289.95758568777,14.02,3342714
2014,MCO,Monaco,Europe,195772.724261668,12.38,36154
2014,MNG,Mongolia,Asia,4211.93943552954,4.72,2913041
2014,MNE,Montenegro,Europe,7387.87296917548,8.2,631376
2014,MAR,Morocco,Africa,3430.53442382813,6.13,34204783
2014,MOZ,Mozambique,Africa,690.443218144276,7.82,25788474
2014,MMR,Myanmar,Asia,1283.1064921138,25.74,50681634
2014,NAM,Namibia,Africa,5544.10406844675,8.53,2312144
2014,NRU,Nauru,Oceania,9063.00223035953,0.1,10765
2014,NPL,Nepal,Asia,827.744708369804,46.73,27672373
2014,NLD,Netherlands,Europe,52900.537415323,14.01,17030087
2014,NCL,New Caledonia,Oceania,39675.5664792121,0.35,281233
2014,NZL,New Zealand,Oceania,44578.2253868016,1.61,4522977
2014,NIC,Nicaragua,North America,1913.52134831663,3.04,6066491
2014,NER,Niger,Africa,560.754475169279,4.04,19215917
2014,NGA,Nigeria,Africa,3200.95279935925,14.45,185896917
2014,MNP,Northern Mariana Islands,Oceania,16044.4307312558,0.39,52199
2014,NOR,Norway,Europe,97666.6951838749,5.29,5137397
2014,OMN,Oman,Asia,23121.2063768559,7.73,4002445
2014,PAK,Pakistan,Asia,1303.18536985282,30.74,214264649
2014,PLW,Palau,Oceania,13808.2274910465,0.32,17739
2014,PAN,Panama,North America,12837.2479584282,1.61,3892101
2014,PNG,Papua New Guinea,Oceania,2742.25004998231,1.56,8523440
2014,PRY,Paraguay,South America,6629.41699277341,7.76,6069816
2014,PER,Peru,South America,6614.83081997934,15.6,30115826
2014,PHL,Philippines,Asia,2935.92859830401,8.34,103767129
2014,POL,Poland,Europe,14181.9486817352,19.83,38265113
2014,PRT,Portugal,Europe,22103.7009703321,7.29,10406202
2014,PRI,Puerto Rico,North America,28981.4573305866,1.23,3565368
2014,QAT,Qatar,Asia,93126.1494633822,14.48,2218377
2014,COG,Republic of Congo,Africa,3623.82705652473,26.94,4975887
2014,ROU,Romania,Europe,10031.3421526698,14.0,19968180
2014,RUS,Russia,Europe,14055.47265625,12.39,144925638
2014,RWA,Rwanda,Africa,724.721973748255,19.52,11364758
2014,KNA,Saint Kitts and Nevis,North America,19923.2273349748,0.47,47112
2014,LCA,Saint Lucia,North America,10006.551252747,0.77,174145
2014,VCT,Saint Vincent and the Grenadines,North America,7210.60311284047,0.6,107555
2014,WSM,Samoa,Oceania,3948.72802229336,0.2,200051
2014,SMR,San Marino,Europe,50133.6065243359,20.05,33753
2014,STP,Sao Tome and Principe,Africa,1484.17010509944,10.31,196780
2014,SAU,Saudi Arabia,Asia,23862.7986941075,9.04,28998127
2014,SEN,Senegal,Africa,1417.094987474,2.88,14152101
2014,SRB,Serbia,Europe,6600.05621129155,13.69,7227203
2014,SYC,Seychelles,Africa,15188.1902175113,0.57,104663
2014,SLE,Sierra Leone,Africa,702.338587730146,4.6,6876384
2014,SGP,Singapore,Asia,57564.8023114977,12.98,5457899
2014,SVK,Slovakia,Europe,18719.9881409371,16.94,5415237
2014,SVN,Slovenia,Europe,24247.1733184083,14.91,2058396
2014,SLB,Solomon Islands,Oceania,2235.7337028278,0.27,616915
2014,SOM,Somalia,Africa,491.189804120491,2.77,13339498
2014,ZAF,South Africa,Africa,6965.1378973693,17.46,55594838
2014,KOR,South Korea,Asia,29252.9312377352,24.87,50539055
2014,SSD,South Sudan,Africa,1245.14931107226,8.14,11235071
2014,ESP,Spain,Europe,29513.6511800405,7.67,46720186
